date,source,data_type,list_type,keyword,rank,title,price,rating,review_count,likes,comments,views,published_at,competition_count,product_url,image_url,hot_score,reason
2026-08-15,amazon_us,product,best_sellers,Best Sellers Women Sandals,22,OOFOS OOriginal Recovery Sandal - Women’s and Men’s,¥431.64,4.6,"26,333",,,,,,https://www.amazon.com/OOFOS-Unisex-Original-Thong-Black/dp/B00D1A5PH4/ref=zg_bs_g_679425011_d_sccl_22/137-0362719-1400101?psc=1,"https://images-na.ssl-images-amazon.com/images/I/51qiZpHX64L._AC_UL600_SR600,400_.jpg",81,排名进入前30；评论数高；价格高于人民币等值¥288.00；标题包含 recovery，符合美国女鞋舒适化趋势；评分达到4.6以上。
2026-08-15,amazon_us,product,new_releases,New Releases Women Sandals,3,Project Cloud Platform Sandals Women Memory Foam Flip Flops (ELEVATION) | Durable and Lightweight Non-Slip Sole Summer Thong Sandals - Platform Flip Flops for Women Everyday Comfort Daily.,,4.0,$39.90,,,,,,https://www.amazon.com/Project-Cloud-Platform-Sandals-ELEVATION/dp/B0GTZM2X7L/ref=zg_bsnr_g_679425011_d_sccl_3/140-8683356-6604544?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61E9Kh8oh9L._AC_UL600_SR600,400_.jpg",79,排名靠前；标题包含 cloud、platform、comfort、summer，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分；评分达到4.0以上。
2026-08-15,amazon_us,product,best_sellers,Best Sellers Women Sandals,9,Project Cloud 100% Genuine Leather Womens Sandals Slides for Women (Venita) | Cork Footbed Sandals for Women with Memory Foam and Arch Support Vacation Essentials Slides Women Footwear Flat Sandals,,4.3,$28.40,,,,,,https://www.amazon.com/Project-Cloud-Comfortable-Essentials-Vacation/dp/B0CNYDF946/ref=zg_bs_g_679425011_d_sccl_9/137-0362719-1400101?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61PPWwEkHDL._AC_UL600_SR600,400_.jpg",76,排名靠前；标题包含 cloud、arch support，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.3以上。
2026-08-15,amazon_us,product,search,platform sandals women,22,Women's Suede Platform Wedge Heel Slide Sandals Y2K Round Open Toe One Strap Slip-On Heeled Sandals Stylish Comfortable Daily Casual Summer Slippers,¥237.53,3.7,"Price, product page $32.99 $ 32 . 99",,,,,,https://www.amazon.com/NBZKBNG-Platform-Sandals-Comfortable-Slippers/dp/B0FXRQXXLG/ref=sr_1_13?dib=eyJ2IjoiMSJ9.Eno-3pT4ZhH3sPPabT7cSqK8sbC3477sh56b8juuTlLroEmNXkmqsUC-MdZHlhNhqRcRvIaQNc1GSM9doHFf7iMMbxeSBsl_Bvy6YaZy8Xyx1TDv44qJ7jRLLMiOqQRrik3mIgxGnMFppP4--la_ldnOssKh1PVO6iTq2L20EU95v_MiyBBfS0CzdubzwpNeTvAt56Xxe--AwmUwtgqwwdOjLTIxJ_K_71QaG2aXpKLVwyR-6IYZ1DUF92lMFgiPp5QUSuSaOEiz71a5L1wMeUWuhZ0_Zb520hkmAT6Epgw.fB0EEMMCfiyf5d5pOas-ZBnJqfpk8Sin1_dTcX9HRno&dib_tag=se&keywords=platform+sandals+women&qid=1786759981&sr=8-13,https://m.media-amazon.com/images/I/61psKHoQPtL._AC_UL320_.jpg,75,排名进入前30；价格处于人民币等值¥180.00-¥288.00区间；标题包含 platform、comfort、summer、wedge，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分。
2026-08-15,amazon_us,product,best_sellers,Best Sellers Women Sandals,2,KuaiLu Flip Flops for Women with Arch Support Summer Beach Thong Sandals | Comfortable Yoga Mat Walking Shoes Cushion Slip On Casual Outfits Indoor Outdoor,,4.3,$11.99,,,,,,https://www.amazon.com/KuaiLu-Support-Comfortable-Walking-Sandals/dp/B0C5ZRQS2X/ref=zg_bs_g_679425011_d_sccl_2/137-0362719-1400101?psc=1,"https://images-na.ssl-images-amazon.com/images/I/710PdcSAm6L._AC_UL600_SR600,400_.jpg",70,排名靠前；标题包含 comfort、arch support、beach、summer，符合美国女鞋舒适化趋势；评分达到4.3以上。
2026-08-15,amazon_us,product,new_releases,New Releases Women Sandals,10,Uniwill Shower Shoes Womens Quick Dry Arch Support Flip Flops | Darin Holes Comfortable Non Slip Beach Lightweight Thong Sandalas,,4.6,38,,,,,,https://www.amazon.com/Uniwill-Shower-Shoes-Womens-Quickly/dp/B0GY5JL3N1/ref=zg_bsnr_g_679425011_d_sccl_10/140-8683356-6604544?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61PrHay7LLL._AC_UL600_SR600,400_.jpg",70,排名靠前；标题包含 comfort、arch support、beach，符合美国女鞋舒适化趋势；评分达到4.6以上。
2026-08-15,amazon_us,product,search,women summer slippers,7,"Cloth Slippers Linen Slippers - Breathable, Anti-Slip, Easy to Clean - Summer Silent Slippers for Women and Men",¥64.73,4.3,"Price, product page $8.99 $ 8 . 99",,,,,,https://www.amazon.com/VIDSID-Linen-Slippers-Breathable-Anti-Slip/dp/B0D4DNFVWP/ref=sr_1_4?dib=eyJ2IjoiMSJ9.S53M-BAtuOZWxdtNoaie_G3ffMjnOmARwP6peGys4XurNXjDfFQC9iiMKrPPQGOD1iZ9vr2vuTsfzowvSQgkazsuzeB6Wzto5mfxYWC-g43gzWQjlPOlZH7qUbkpzJ5rNtuTgCzhMx61F8o7ret6iChjE9mYZhQbTgiu9TTG-q5NDDCqkm9_UIjrCve35O041x7rXhIMJSNe7nOXH0vlsgV4ahhcsQFQT6VHfV38Nbg6TewYXxf48Qqwlz29NK8Mna1BCicPWBbAFeK1G-9dViCfm_9RcHedEiSDNkfpcf8.auguYjwbsxynn8yRtENWNGNyNyXAT8Bqk5sM5uiuI5w&dib_tag=se&keywords=women+summer+slippers&qid=1786759980&sr=8-4,https://m.media-amazon.com/images/I/81CG5b2e3QL._AC_UL320_.jpg,70,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 summer，符合美国女鞋舒适化趋势；评分达到4.3以上。
2026-08-15,amazon_us,product,search,women summer slippers,9,GOEWY,¥71.93,4.6,GOEWY,,,,,,https://www.amazon.com/GOEWY-Slippers-Outdoor-Slipper-Bridesmaid/dp/B0DT12FRRT/ref=sr_1_6?dib=eyJ2IjoiMSJ9.S53M-BAtuOZWxdtNoaie_G3ffMjnOmARwP6peGys4XurNXjDfFQC9iiMKrPPQGOD1iZ9vr2vuTsfzowvSQgkazsuzeB6Wzto5mfxYWC-g43gzWQjlPOlZH7qUbkpzJ5rNtuTgCzhMx61F8o7ret6iChjE9mYZhQbTgiu9TTG-q5NDDCqkm9_UIjrCve35O041x7rXhIMJSNe7nOXH0vlsgV4ahhcsQFQT6VHfV38Nbg6TewYXxf48Qqwlz29NK8Mna1BCicPWBbAFeK1G-9dViCfm_9RcHedEiSDNkfpcf8.auguYjwbsxynn8yRtENWNGNyNyXAT8Bqk5sM5uiuI5w&dib_tag=se&keywords=women+summer+slippers&qid=1786759980&sr=8-6,https://m.media-amazon.com/images/I/612fmVMoiKL._AC_UL320_.jpg,70,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；评分达到4.6以上。
2026-08-15,amazon_us,product,best_sellers,Best Sellers Women Sandals,19,"CUSHIONAIRE Feather EVA Slides for Women – Comfortable Slip On Womens Slippers, Indoor Outdoor Shower Shoes, Beach Essential Cloud Slides",,4.4,$25.64,,,,,,https://www.amazon.com/Cushionaire-Womens-Feather-recovery-Comfort/dp/B094TD7Z1K/ref=zg_bs_g_679425011_d_sccl_19/137-0362719-1400101?psc=1,"https://images-na.ssl-images-amazon.com/images/I/817PhiYQjLL._AC_UL600_SR600,400_.jpg",69,排名进入前30；标题包含 cloud、comfort、beach，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.3以上。
2026-08-15,amazon_us,product,best_sellers,Best Sellers Women Sandals,24,Project Cloud 100% Genuine Leather Womens Sandals Slides for Women (Lian) | Sandals Women Memory Foam Insole Cork Footbed Non Slip Sandals for Women Lightweight Beach Vacation Summer Essentials Comfort,,4.1,$24.90,,,,,,https://www.amazon.com/Project-Cloud-Genuine-Leather-Sandals/dp/B0FW746LWG/ref=zg_bs_g_679425011_d_sccl_24/137-0362719-1400101?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81ljCfCOosL._AC_UL600_SR600,400_.jpg",69,排名进入前30；标题包含 cloud、comfort、beach、summer，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.0以上。
