date,source,data_type,list_type,keyword,rank,title,price,rating,review_count,likes,comments,views,published_at,competition_count,product_url,image_url,hot_score,reason
2026-07-31,amazon_us,product,search,women summer slippers,9,Women's Orthopedic Summer Slippers with Arch Support for Plantar Fasciitis,¥143.93,4.3,1K+ bought in past month,,,,,,https://www.amazon.com/shevalues-Summer-Slippers-Support-Breathable/dp/B0BK8PN8CL/ref=sr_1_4?dib=eyJ2IjoiMSJ9.3B_wBrVg1UMy5tWehIloEsVeGJZ_3e858D5hpQtvnpQDm6sY8g4v-VR8VGlcZDhfSAoEZAjDAiUPCp8_oXaoFQQZ5-dCok6gPw6q3VgmoAAXBx66krxHMhMHI4yWI44_tpPYtUQrJvhJwSHc4CgVATHmSor2LDXASBmi3IM6746Zx47J9QvrVY7PZLr1PoUutWrfFt3RUpTvjXP-3ubrbnXddoZ-VZ70GIMhVyIAU0Ox42KQSvkpac4ZJfUW8rViWg75_Wsa7-_ybGlIpaMB1kOo9dTiYVhGu86jqRHW3ho.KXW7W0TyK03kOSebHRB1TuF3pPX3SL6Fhwzvtr7U39A&dib_tag=se&keywords=women+summer+slippers&qid=1785471719&sr=8-4,https://m.media-amazon.com/images/I/71wQ2tOj0+L._AC_UL320_.jpg,100,排名靠前；评论数达到1000以上；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 orthopedic、arch support、summer，符合美国女鞋舒适化趋势；orthopedic + arch support组合趋势加分；评分达到4.3以上。
2026-07-31,amazon_us,product,search,women summer slippers,27,Cloud Slide Sandals for Women Men Ultra Comfort Recovery Slippers,¥68.26,4.3,3K+ bought in past month,,,,,,https://www.amazon.com/Sandals-Lightweight-Bathroom-Non-Slip-Slippers/dp/B099DTRKSL/ref=sr_1_17?dib=eyJ2IjoiMSJ9.3B_wBrVg1UMy5tWehIloEsVeGJZ_3e858D5hpQtvnpQDm6sY8g4v-VR8VGlcZDhfSAoEZAjDAiUPCp8_oXaoFQQZ5-dCok6gPw6q3VgmoAAXBx66krxHMhMHI4yWI44_tpPYtUQrJvhJwSHc4CgVATHmSor2LDXASBmi3IM6746Zx47J9QvrVY7PZLr1PoUutWrfFt3RUpTvjXP-3ubrbnXddoZ-VZ70GIMhVyIAU0Ox42KQSvkpac4ZJfUW8rViWg75_Wsa7-_ybGlIpaMB1kOo9dTiYVhGu86jqRHW3ho.KXW7W0TyK03kOSebHRB1TuF3pPX3SL6Fhwzvtr7U39A&dib_tag=se&keywords=women+summer+slippers&qid=1785471719&sr=8-17,https://m.media-amazon.com/images/I/71uNAZpAhiL._AC_UL320_.jpg,97,排名进入前30；评论数达到1000以上；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 cloud、recovery、comfort，符合美国女鞋舒适化趋势；评分达到4.3以上。
2026-07-31,amazon_us,product,search,platform sandals women,10,"UBFEN Womens High Platform Wedge Sandals, Comfortable | Dressy, Lightweight, Open-Toe, 2.76-inch Heel, Adjustable Straps, Cushioned Insole for All-day Wear, Summer, Vacation, Beach UBFEN Womens High Platform Wedge Sandals, Comfortable | Dressy, Lightweight, Open-Toe, 2.7…",¥287.93,4.5,4.5,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFVT8uK01AApQ7qEOqDLkaouw50Ubh5NWmSSpC8phNKO23TVmc24Sb35jGmSSb3Mqld9AtcCv6DK79AcOEX-BPuZu9KsCPiWR04Lw6Djn9-__LjUeuJsVzP7LE7fsvbzqLTEHonEc7TrV9fS1ALtSDZFdnO286GJ6g6G_fZReFOJtfxcnZ5qb0JpvWiKYusoPRZsa-w_NUDzwyODWd57ixcr_WCeYwweUeLstVcTReOdTGauleO3f7QYE7vFZ9gWIWJX-IqLDJIsZ_mWZpjP6BRi4EbuCtyNiw27ZckAGEGCUlDcMiAgxOUQuchzv2V15NJAGiCNxiBsMgyHNK0yMGtCO7HQAgrREAJ05ziCoRFTnFOOwOmwT__enf3-dc3u_30r_fQ3nkm8jyvapIiKaqoKoJ4tPLs4ZE1s3rj1ivbNKzyzAWKsTdvDoiNvTkvLtb83PgfezPem_O9afwhcbtpxc52ZDhxf-xi8VOD-dhIKC3JkOPqumb_fefikoM1hziTH3nq7FyajF6XyK-QX2YJqnTaTQj0w8pPkc53b1KkC4oqS4qgiHyXVLoAJCBDWR6IkQYiFCEgCbwAtEhDACkDCDVNU6W-2E11WJIurHCkL98L1prOJzL6DTD3seA&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB0GS8PH4MG%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1785471720%26sr%3D1-4-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DTy1CVtQM5d&ref_=sbx__sbtcd2_asin_3_bkgd&pd_rd_w=aek1C&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=8G6VG8P3WEA61B5D62KT&pd_rd_wg=atinj&pd_rd_r=52719898-d8c5-44ee-b3a0-f215e09ea19a,"https://m.media-amazon.com/images/I/718rFJZeUeL._AC_SR322,134_CB1169409_QL70_.jpg",92,排名靠前；价格处于人民币等值¥180.00-¥288.00区间；标题包含 platform、comfort、beach、summer、wedge，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分；评分达到4.3以上。
2026-07-31,amazon_us,product,search,platform sandals women,8,UBFEN Womens Platform Sandals Wedge Walking Comfortable Casual Adjustable Strap Lightweight Open Toe UBFEN Womens Platform Sandals Wedge Walking Comfortable Casual Adjustable Strap Lightweig…,¥107.93,4.2,4.2,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFVT8uK01AApQ7qEOqDLkaouw50Ubh5NWmSSpC8Zgyxnb7nsQk39948xjTJJJdJ7aJf4FLwH1z5BYILv8CfcDd7V4IdEc_qwHlxGHz48_uXH49aT4zFamJ7rnfB286s0xB6RyHJko1fX0tQQ1oQb_N0O99Mhke4PPH67Cx3R6PraDG5vNTOg3E9a8oiKyh9VuwrLH_1YG4Gh4azeOPM3HnrBfMYk-odzYtWczmeOdbZ6di9cuz2hwZzfK_4FYEliv2ClChPISV-kqVJRvyAhi0GruE2z1iUr9svqwCgFFZVgsA-A_ZOUAidhyTzl_OeXAWAxmRNMEB5mhJEkzwDtyK4HwMIlrgCBUwySkqA8oySjHYGTIN__vXu7vOvb3b76V_vvr3zTOR5XtUkRVJUUVUE8WA5t4cH1sTqea1XtmlYxYkLFGNn3uwRGTtzmp-t-KnxP3ZmtDOnO9P4Q6J204qczanhRH3PJeKnBvOxEVNaVEOOq-ua_fediwoO1hzmTN5-u7o4V23vdYH9EvtFGuNSp924gj4q_QTrfPcmwbqgqLKkCIrId6tSF4AIZCjLAzHUQIhDDCSBF4AWahhgZQChpmmq1Be7iQ6LqgtLEuqL94K1otORjH8DQtqyCA&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB0DLVXW8DK%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1785471720%26sr%3D1-2-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DTy1CVtQM5d&ref_=sbx__sbtcd2_asin_1_bkgd&pd_rd_w=aek1C&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=8G6VG8P3WEA61B5D62KT&pd_rd_wg=atinj&pd_rd_r=52719898-d8c5-44ee-b3a0-f215e09ea19a,"https://m.media-amazon.com/images/I/61WGZjkj5EL._AC_SR322,134_CB1169409_QL70_.jpg",91,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 platform、comfort、wedge，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分；评分达到4.0以上。
2026-07-31,amazon_us,product,search,women slides,5,"Joomra Pillow Slippers for Women and Men Thick Sole Ultra Cushion Slides | Cloud-Like Sole, Quick Drying Shower Shoes, Soft Open Toe Indoor Outdoor Sandals Joomra Pillow Slippers for Women and Men Thick Sole Ultra Cushion Slides | Cloud-Like Sole, Quick Drying Sho…",¥137.52,4.3,4.3,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFVT82K00AApi7qEuoPPexCvVXooTDJTNI0TSVI0sS2lt1ufy29hOnMJB1Mk9lk2C499AX0KPgW4smzF5_Al9irbyDYFfE7ffD98Sn09O7H15-PKk_c2eLKHw6GS-gHk1oJNc4ilvLbkIh5tJ9drHsyMJaJ3--cRUEf8LQf71U0utH5aKUu5MVuUjZ1FVmGqhuWClcPpt761A1m_WAymFbOlceUFe9lJirl-eUk6I56l4NV4Fc_lpSX90pYMJyTTShYTrIESxbyNOEpC9cyqih4i_dZqpJsW31RrAFJcFFwAo4ZcHQCgWoPWRrOpw2zWAO5YVtGAcmShBHJsxTc6OB-DBCc0wIIzFPJckCyVLJU1lpKCT7_9uvLh7vvfvXpX--xvfZMhxC2kQnbpm3YFtJP5lO_c9K96jaGlVe-53bFmwGw3IN3fUTsHrxxNlrAsfs_Dl588MYHz_1D4mq5Gwe3PTeIjeGA6Z9LyqfSRkpRdDRtt9up_75rsdDwTqOaB-3Z2-XS7_uvBQ1zGopkQ3NH1jcFDkkecurA-jWnDrLaZtNClg7rRe4ggICJTbOlRzaIaERBE0EE7MimgFotjG3bbjcNvc4dLIo6zlnkkIx7wurl_rvfyoaxPw&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB09TJXXDHD%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1785471720%26sr%3D1-1-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DcoiBp7GrDW&ref_=sbx__sbtcd2_asin_0_bkgd&pd_rd_w=cdb3U&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=RSPHY0QJ3JTWQR3T7D14&pd_rd_wg=QKHBv&pd_rd_r=0996edea-bb11-45e8-837c-289b33e00cca,"https://m.media-amazon.com/images/I/71CIVcXsl4L._AC_SR322,134_CB1169409_QL70_.jpg",88,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 cloud、soft，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.3以上。
2026-07-31,amazon_us,product,search,platform sandals women,11,"UBFEN Womens Outdoor Walking Sandals Comfort Stable Low Wedge Platform | Built-in Arch Support, Shock-Absorbing Cushion Insole, Versatile Buckle Sandals for Everyday Errands,and Vacation Strolls UBFEN Womens Outdoor Walking Sandals Comfort Stable Low Wedge Platform | Built-in Arch Support, Shock…",¥287.93,4.6,4.6,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFVT8uK01AApQ7qEOqDLmag7ip0UbjJzatpKkHymhpKO23TVjubcJN78xjTJJNcTO2iX-BS8B9c-QWCC7_An3A3e1eCHRHP6sB5cRh8-vP7lx8PWo_05XpmjZ3xG2jZi06D752FJEt2Xn0tITVQ_Xifp3t3Nxue4fJiLLKL3JlMrqPlbLNRX_vTetGUBZZXRFYQFRZe3XMN_1S3l6_sheO2zpmHmFRvaV60mqvpwjYvR1PnyrbaHxrM8zvFqwgqg9grSBnkKaLES7I0yYjn07DFoC3a5xkb5Nv2s8oHQYqqKgnAMQOOTlDwnfsk81ZuT658QGOyJRgEeZqSgCZ5Bt4J4G4MBKjEFShQklFSgiDPKMlop8804NOvt7eff32z2o__eo_tnScChHCgSoqkDISBwgsnK9canpgzszduvbAM3SwuHKDoB-PmiEg_GPP8cg3n-v84GNHBmB8M_Q-J2k0zsncj3Y7EsUOETw3mYyOmtKiGHFfXNfvvOxcVHKo5zBlw1N-I7kRWXxbYK7FXpDEuNdqNK-QFpZdgDXZvEqzxykCWFF4RYLcqNR7IQEay3BdCFYQ4xEDiIQ_UUMUAK32EVFUdSKLQTTRUVF1UklBbvufNNZ1PZPwbJY2xxg&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB0G6Y3SM59%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1785471720%26sr%3D1-5-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DTy1CVtQM5d&ref_=sbx__sbtcd2_asin_4_bkgd&pd_rd_w=aek1C&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=8G6VG8P3WEA61B5D62KT&pd_rd_wg=atinj&pd_rd_r=52719898-d8c5-44ee-b3a0-f215e09ea19a,"https://m.media-amazon.com/images/I/71yLAOzJGKL._AC_SR322,134_CB1169409_QL70_.jpg",85,排名进入前30；价格处于人民币等值¥180.00-¥288.00区间；标题包含 platform、comfort、arch support、wedge，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分；评分达到4.6以上。
2026-07-31,amazon_us,product,search,platform sandals women,9,"UBFEN Womens Slides Sandals Comfortable Low Wedge Arch Support for Walking | Soft Cushioned Insoles, Adjustable Straps, Slip On for Summer, Casual, Home, Quick Outings UBFEN Womens Slides Sandals Comfortable Low Wedge Arch Support for Walking | Soft Cushioned In…",¥244.73,4.5,4.5,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFVT8uK01AApQ7qEOqDLkaouwpdFG5y82qSSpC8pobSTt_OdBNucm8eY5pkkoupXfQLXAr-gyu_QHDhF_gT7mbvSrAj4lkdOC8Og09_fv_y40HrkbFcT-2RO7qEtjPvNPjeWUiyZOfV1xLSAs2P93m6X-ymgzNcno9Edp674_F1tJxeXWlv_Ek9b8oCyysiK4gKCzf3FqZ_ajjL187cXbSeMQ8xqd7SvGg1V5O5Y10MJ-7GsdsfGsyLO8WrCCqD2CtIGeQposRLsjTJiOfTsMWgLdrnGRvk2_bzygdBiqoqCcAxA45OUPCd-yTzVoueXPmAxmRLMAjyNCUBTfIMvBPA3RgIUIkrUKAko6QEQZ5RktFOn2nAp19vbz__-ma3H__1Hts7TwQIoapJiqSogqrwwslqYQ9OrKnVG7Ve2qZhFecuUIyDeXNEZBzMWX6xhjPjfxzM6GDODqbxh0TtphU5u6HhROLIJcKnBvOxEVNaVAOOq-ua_fediwoO1RzmTDjsX26m8pp_VWCvxF6RxrjUaTeukBeUXoJ12L1JsM4rqiwpvCLAblXqPBCBjGS5L4QaCHGIgcRDHmihhgFW-ghpmqZKotBNdFRUXVSSUF--5601nY1l_Bs0xLHo&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB0G6XZP5V1%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1785471720%26sr%3D1-3-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DTy1CVtQM5d&ref_=sbx__sbtcd2_asin_2_bkgd&pd_rd_w=aek1C&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=8G6VG8P3WEA61B5D62KT&pd_rd_wg=atinj&pd_rd_r=52719898-d8c5-44ee-b3a0-f215e09ea19a,"https://m.media-amazon.com/images/I/71AN-spPkYL._AC_SR322,134_CB1169409_QL70_.jpg",82,排名靠前；价格处于人民币等值¥180.00-¥288.00区间；标题包含 comfort、arch support、soft、summer、wedge，符合美国女鞋舒适化趋势；评分达到4.3以上。
2026-07-31,amazon_us,product,new_releases,New Releases Women Sandals,4,Project Cloud Platform Sandals Women Memory Foam Flip Flops (ELEVATION) | Durable and Lightweight Non-Slip Sole Summer Thong Sandals - Platform Flip Flops for Women Everyday Comfort Daily.,,4.2,$39.90,,,,,,https://www.amazon.com/Project-Cloud-Platform-Sandals-ELEVATION/dp/B0GTZK16HL/ref=zg_bsnr_g_679425011_d_sccl_4/144-4965723-3897025?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61Kn9EsnuXL._AC_UL600_SR600,400_.jpg",79,排名靠前；标题包含 cloud、platform、comfort、summer，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分；评分达到4.0以上。
2026-07-31,amazon_us,product,search,platform sandals women,6,Women's Wedge Platform Sandals Arch Support Adjustable Strap Summer,¥244.73,4.2,New on Amazon in past month,,,,,,https://www.amazon.com/WLXARSU-Womens-Platform-Sandals-Adjustable/dp/B0H3W29963/ref=sr_1_3?dib=eyJ2IjoiMSJ9.wIlL_eVtHzMil5mQkgwLspOrVi3mJA7g8CtfSlpv_hx3sPKdEPQTkFRXGMtHTypt_x0DbxviVZeSrJKXjUs0KJlltxp8g_eDimei8-gxy1-ZM5xYDnvnh6Za2TBeltvyN7syEVnxnQ-Kc2Tx_5TjZ8ApHtVRsC_wBywTvsWYgUG5iNpdTfif6VSKHN8lauJytnhUV3Z1isfc2mVr9ouZ6UGhXDvz5I8NWWrGB3REeLgnoN0J27Nk5HSXqjpBert3U7GzFGJzH1-9dFSAVEvkK7fKVqKDaCsTZk5cUlOY__Q.PIpeREYjo_BkWCeKaiWJQy8xQlq6Vlw0PFjYSEVKxjI&dib_tag=se&keywords=platform+sandals+women&qid=1785471720&sr=8-3,https://m.media-amazon.com/images/I/71x0KJNVl4L._AC_UL320_.jpg,79,排名靠前；价格处于人民币等值¥180.00-¥288.00区间；标题包含 platform、arch support、summer、wedge，符合美国女鞋舒适化趋势；评分达到4.0以上。
2026-07-31,amazon_us,product,search,women slides,28,"Men's and Women's Capybara Slides,Cute Capybara Slippers for Indoor Outdoor,Non Slip Quick Drying Shower Shoes,Comfort Cloud Slides Sandals",¥71.93,4.2,"Price, product page $9.99 $ 9 . 99 List: $16.99 List: $16.99 $16.99",,,,,,https://www.amazon.com/XUNBAI-Capybara-Slippers-Outdoor-Comfort/dp/B0GL1B5RRN/ref=sr_1_17?dib=eyJ2IjoiMSJ9.wrqHnvIFpzxZDCy1gVq3f2HcNswV2RaHhxwkGjsTd_XPhdtNaEPBd0XGycAGVQXINputF-ZtqXqLxAO6OjwD-equCnp2AqJNcRMszgofUNDSsB6ok-HUPQxirJPJZrsuNi3hfRsBnJg9pB3U-6YifCSqgq7ss4aKcPPz2iGowXnUGUNy7u1Wnwv72nYqN-w3kqZeKAJk6HLplK31Fzh5y_m0zmnMt9Y7QAEUcHWGcuUUX0BLi2H7lHzYgpfn9DXAV7HnHULnB8svSrPcYgV5ZFMEesFwW37IFwVB-MPU1fA.q1kRqN4NrAMMemyCHLfK3hp9WNh17eKR9zGb_jWv8Po&dib_tag=se&keywords=women+slides&qid=1785471720&sr=8-17,https://m.media-amazon.com/images/I/61wFDL2ZcbL._AC_UL320_.jpg,78,排名进入前30；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 cloud、comfort，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.0以上。
