date,source,data_type,list_type,keyword,rank,title,price,rating,review_count,likes,comments,views,published_at,competition_count,product_url,image_url,hot_score,reason
2026-09-12,amazon_us,product,search,women slides,3,"CUSHIONAIRE Feather EVA Slides for Women – Comfortable Slip On Womens Slippers, Indoor Outdoor Shower Shoes, Beach Essential Cloud Slides CUSHIONAIRE Feather EVA Slides for Women – Comfort…",¥170.71,4.4,,,,,,,https://aax-us-east-retail-direct.amazon.com/x/c/JEfJteU8hBGcWpg-wT3fMMgAAAGglBMnMgEAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDIgICCWMbij/clv1c_ek-wBfXXLbTanOvbk4rMvs2FhCCzf47N7mzXDo3LjclwuuhPWnH02KLaZBzOkH-jc3QfZtocvNc92AtB2nNvYViNIkHdsIoC1XGIz3sNXMU-jxntPM6O9d67Y_BknqJQkxSxh2WHzX6RG03q8bF1ktjKiF2flH160mdRj7WnyKBPOaufb5AZfMKtihPcAeofpnSX8gIr3YPMzt5F-yDAcQNSLw4-BVMrnME0mC2oEm2sZLvqHfawZoCsrmJL8o36Y0C6YFtkLA0q97eca6jYdM3xOSeXI0GW-WIKE8Q13ZBWoVrXZPTILMPuErr4ue2dEeAVwdkLTQ5TWmeT1T_ALvGxgNppIJA-qnIo8klCLDsS5DzZK3iUf1orZk8dKcvzGfSwrv0jgi_KUEp3NXdZKaSFeKb8ViajfyIFbTw8kNd3_CwC38pHxD-JoxNWVGjwogL9GSSSBxRmQXR_gRuXGZ07zU98JkZwSfp5XDEWHhBVFMYsZGVrjQEC49XWr4ZeBlup4jdwFDCriLHmmxvEiJCzNGfzjziAzSc8OfwHAdJ0Rw8VP2rMZTMYFz2bk9ZiL40V4mp98Ce3vSaRs71fiFiCSXRRsegAlhWo8r4J3Od-G1uMO6bSOuRUFdZYg98gDbELuye1XM_FeoxUuvwiT661q8UgbCA4ddN-aOOT78K9cGCBrfBqh8Yo8ruiYrMk71ioCJViy2C9lLA2hjNj9mANXlLtG9crG6Rf3H6AWc1K-Z9qxqIibJ3iu_FzQsbkcK_L8IdT1HiaOcQb1qquQpQOaOw47E9ku7kv5IBUn4BKP6ggEuza3NMuu_2w4RgbJF_EHtZV_Zea6mJzOpVqg_1oe345CantlZLXl5WFLBReWu1HngS9bF1Hzhm9VieQcG0dFBukGQvzWXTriTZZSOXk5bpj72Hkpqqf1Ri2c1VRVzehTQW_5SI6qL3z2EQ8zP2FMRmqUlAyi6GsCfvy57nqsfCXK1_w5Yay081FvHG7Vj6GGFgMUKcyBPp2ll-mDGpDoPAThn2opeUJD9b6itECgGWGIOs0MzF_p6Ze069HfrtaFzEHu0v8Zx83NhHMJrbN494qARvaSHViv_-c77jzlLjUwp8zskwXKpo1hwWcPSsJRTVBz1HWoPuLILnCBAW3BgZ7OjiF6j8AV4bPo3caaoLvgvHmbCebtt0T3YO_nB8WfaqNXmLipqKMrsUZhxEqVNP-BS6AGzYxLwsTW0tw6rs1D7Y9R1ODcAtRocF38F2fPa7fsGptwgeK0Uk__OyTkH3j6VziVfVj_tStJ2Jncusv488HvSJiKP1bvkXCLhfdTEVbIY-s6IZmvrjy9m7Yb7IZ8fl7i8beXt5Y1ks1z1j0OwRZNgzcLGbuGjP1TFnisYDNvnxvybn4DXGGISusMEth8BsmIR4oqyimxYzNG1QMAhnTkp0XKsl63ziUL4voc39qBQESLT4TjMokPfnYIl-bJRWpcvduTBkhq8_w79GLI0XLAuVgNBLqbVZ5f-R_oRNv5gvtTRrIQSZITxzgi6lyXqj6J9t0ZeBhpB2bMbJxwEu-dAttoY2pjvS5ufdTydU5dY9WSvQy7xfx53RO03dCCPahhAeMNUjhejSiFqp3X4Kse9rJhYxe0Ot6ZpjEBM8JFQOXP94x4NGsabZPpoZfqLGSbMMnSUhCeHNBm2U3a3UaU72o/https://www.amazon.com/gp/aw/d/B09DMRYJG5/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=4b0df75ed4020712d13032555a8a7752&hsa_cr_id=0&qid=1789190678&sr=1-3-9e67e56a-6f64-441f-a281-df67fc737124&i=aps&aref=0zSApxiNBo&ref_=sbx_s_sparkle_sbtcd_asin_2_bkgd&pd_rd_w=UCOsW&content-id=amzn1.sym.8de9b3d5-f5c5-40e9-9b39-d65f08d6ea68%3Aamzn1.sym.8de9b3d5-f5c5-40e9-9b39-d65f08d6ea68&pf_rd_p=8de9b3d5-f5c5-40e9-9b39-d65f08d6ea68&pf_rd_r=ZZ1GTAMTJ46JT61W0S8S&pd_rd_wg=iTQBB&pd_rd_r=0123d12e-9fa1-4a5b-97e9-81f14fb3d8b4,"https://m.media-amazon.com/images/I/81ggD2FCOrL._AC_SR160,134_CB1169409_QL70_.jpg",94,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 cloud、comfort、beach，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.3以上。
2026-09-12,amazon_us,product,search,women slides,8,Project Cloud 100% Genuine Leather Sandals Women Comfortable Womens Slides | Slides for Women Beach Essential Lightweight Footwear with Memory Foam Insole Everyday Summer Sandals for Women Project Cloud 100% Genuine Leather Sandals Women Comfortable Womens Slides | Slides for Women Beach Es…,¥215.28,4,4,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFVUMtu00AUVaiAypSHsihS2AWRRaRJbDe2M0ER8iup48R5OKlKN6PxzPghEntiW6TqIgt-AQRLPoI1GwSfwH_wCUikCHFWRzqPe3UEcvzx-_uf96oP9eXFzHId91K07EW9IjVPQ5Ym18iKZwqfu4tRV1bdCdZ6p9nk0g-Ir466N4N0MITxjL4OosWDTkvuyC0Jai3x6o5vBMe6vTy3F45ffSrcp6x4U2a8erLyFrY5HXrOlW3VvlSE57cKKhjOSYw4y0m2xiVDSbpOUoaCMqwKeINvsrRFsk3tWREAssZFkRBwyICDE3CpfpelaOU3lSIAZcw2jAKSrdeMlEmWgrcyuD0GCM5pAThO0pLlgGRpydJSfmEsdM9C5nQ8ts2lM_V85Hhjx7PR2LmwkWX77nI6q6tCRXzy7tePr5-_WbVHfysPT9Qfy6IoQhFqHXgmqZokH618q3dkzsymW31pGbrJBw7Q9L2xPSDS98Z8S7wl0f_H3oj2xnxv6H9IVDsxI_t6qNuRgjMmf6oIHypxWfKi127vdrvWv4naEW_jXZu2DdHS4IXldt1XnKKcIr6Oad4vG3GBEclRQvtiY5vQvqR1oQRFVes2irwvARkoWFFUOYQgpCEFHUmUAAwhBVRTMYYQdjtnciPpY140cM7C_jaNJyN1dV7w31xxu8Y&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB0D79VDK8K%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1789190678%26sr%3D1-2-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DqnhMJ6UHsp&ref_=sbx__sbtcd2_asin_1_bkgd&pd_rd_w=jcqlV&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=ZZ1GTAMTJ46JT61W0S8S&pd_rd_wg=8Vs7R&pd_rd_r=68ab36ad-fd34-4e89-9957-cc8b5cec0024,"https://m.media-amazon.com/images/I/71avQdLi3tL._AC_SR322,134_CB1169409_QL70_.jpg",89,排名靠前；价格处于人民币等值¥180.00-¥288.00区间；标题包含 cloud、comfort、beach、summer，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.0以上。
2026-09-12,amazon_us,product,search,women slides,7,Project Cloud 100% Genuine Leather Womens Sandals Slides for Women (Venita) | Cork Footbed Sandals for Women with Memory Foam and Arch Support Vacation Essentials Slides Women Footwear Flat Sandals Project Cloud 100% Genuine Leather Womens Sandals Slides for Women (Venita) | Cork Footbed Sandals for W…,¥215.28,4.3,4.3,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFVUMtu00AUVaiAKpSHsihS2AWRRaRJbDe2M0EW8iup48RJ46S03YzGM-OHSOyJbZGqiyz4BRAs-QjWbBB8Av_BJyCRIsRZHek87tWpksOP39__vFd7qC_OZ5bruBeCZc8bFbF1HLI0uUZWPJP5mTsf9STFnWC1f5xNLvyA-MqodzNIB0MYz-hlEM0fdNtSV2qLUG0LV3d8IzjU7cWpPXf82tPqfcqKN2XGa0dLb26b06HnXNlW_Uul-vxWQQXDOYkRZznJVrhkKElXScpQUIa1Kl7jmyxtk2xdf1YEgKxwUSQE7DNg7wRcbNxlKVr6LbkIQBmzNaOAZKsVI2WSpeCtBG6PAYJzWgCOk7RkOSBZWrK0lF4Yc92zkDkdj21z4Uw9Hzne2PFsNHbObWTZvruYzhpKtSI8effrx9fP36z6o7-V-ycajyVBEKAA1S48ERVVlA6WvtU_MGdmy629tAzd5AMHqPrO2OwR6TvjbEO8BdH_x86IdsbZztD_kKh-ZEb29VC3IxlnTPpUqX6oxGXJi36ns91u2_8m6kS8g7cd2jEE07vsGYPX3itOUU4RX8U018pmXGBEcpRQTWhuEqqJag-KUFDUXrPINRGIQMayrEghBCENKeiKgghgCCmgqoIxhLDXPZGaiYZ50cQ5C7VNGk9GyvK04L8BcnO7-A&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB0CNY8BFWN%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1789190678%26sr%3D1-1-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DqnhMJ6UHsp&ref_=sbx__sbtcd2_asin_0_bkgd&pd_rd_w=jcqlV&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=ZZ1GTAMTJ46JT61W0S8S&pd_rd_wg=8Vs7R&pd_rd_r=68ab36ad-fd34-4e89-9957-cc8b5cec0024,"https://m.media-amazon.com/images/I/71Zk8CZeYSL._AC_SR322,134_CB1169409_QL70_.jpg",86,排名靠前；价格处于人民币等值¥180.00-¥288.00区间；标题包含 cloud、arch support，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.3以上。
2026-09-12,amazon_us,product,search,women slides,9,Project Cloud 100% Genuine Leather Footbed Sandals for Women (Santorini) | Comfortable Beach Essentials Womens Sandals Plush Memory Foam Cushioning Vacation Essentials Slides for Women Footwear Project Cloud 100% Genuine Leather Footbed Sandals for Women (Santorini) | Comfortable Beach Essenti…,¥272.88,4.1,4.1,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFVUMuO0lAYDk7UCY6XsBgT3GFkQXKg7dCWg2lMbzClUEoLk3E2J6fnnF4itKVtZDILFr6CRpc-hGs3Rh_B9_ARTGSM8Vt9yXf5_3x1cvzx-_uf9xoP1eWFa9iWfckZpteq8Z3TkKXJNTJiV8wXtjcZCJI9w_LwNJtd-gHxpcngZpSOxjB26esg8h70u0Jf6PJQ7nJXd3wtOFbN5bnpWX7jaf0-ZeWbKssbJyvHM_X52LGuTKP5pVZ_fqugkuGCxChnBcnWuGIoSddJylBQhY063uCbLO2SbNN8VgaArHFZJgQcMuDgBDnfustStPI7YhmAKmYbRgHJ1mtGqiRLwVsB3B4DBBe0BDlO0ooVgGRpxdJKeKF5qmMgfT6dmvrSmjs-spyp5Zhoal2YyDB9ezl3W1K9xj159-vH18_fjOajv5WHJ1qPBY7jIAflPjzjJZkXjla-MTzSXb1jN14amqrnIwvI6l7bHhCpe22xJc6SqP9jr0V7bbHX1D8kap7okXk9Vs1IxBkTPtXqH2pxVeXlsNfb7XbdfxP1oryHdz3a0zhjMdIGY9d_lVNUUJSvY1ooVTsuMSIFSqjCtbcJVXh5AHnISfKgXRYKD86AiEVREkIIQhpS0Oc5HsAQUkBlCWMI4aB_JrQTBedlGxcsVLZpPJtIq_My_w1r6rvq&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB0DQFB8GPS%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1789190678%26sr%3D1-3-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DqnhMJ6UHsp&ref_=sbx__sbtcd2_asin_2_bkgd&pd_rd_w=jcqlV&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=ZZ1GTAMTJ46JT61W0S8S&pd_rd_wg=8Vs7R&pd_rd_r=68ab36ad-fd34-4e89-9957-cc8b5cec0024,"https://m.media-amazon.com/images/I/91yOyl7MMNL._AC_SR322,134_CB1169409_QL70_.jpg",86,排名靠前；价格处于人民币等值¥180.00-¥288.00区间；标题包含 cloud、comfort、beach，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.0以上。
2026-09-12,amazon_us,product,search,platform sandals women,21,Women's Suede Platform Wedge Heel Slide Sandals Y2K Round Open Toe One Strap Slip-On Heeled Sandals Stylish Comfortable Daily Casual Summer Slippers,¥237.53,3.5,100+ bought in past month,,,,,,https://www.amazon.com/NBZKBNG-Platform-Sandals-Comfortable-Slippers/dp/B0FXRQXXLG/ref=sr_1_10?dib=eyJ2IjoiMSJ9.EIJh1jY9ea3EISWsO86AbasBs3B0AFIH9_ItfRcYxWm0MSd-Tze7OHhlaeQwrMFwrThjoN_CKqHNzcPfdDbW6Ji_njFbsfKasevCXdGLc_TmFZDkgMREB6q19wREZmNKvUlqa9pEjxy8juiDb4-ba9TZm98zTSBjudCrZ4VIxpdhhUhuA3Jy1Kfo9oONvRhqU-HtSiqlcwf6HqNtOoBygghMfB_v8275nTObeSMprYSirBNj3VkvL-iIS8UamDNtkHjQWaEhEq-VMQj3fBk3-wQATROHcvlr906FPyA1K1I.VvnrWP6pKAHBABrZnd_tC8r6KdjrcJROFeyiicm-2OA&dib_tag=se&keywords=platform+sandals+women&qid=1789190678&sr=8-10,https://m.media-amazon.com/images/I/61psKHoQPtL._AC_UL320_.jpg,80,排名进入前30；评论数达到50以上；价格处于人民币等值¥180.00-¥288.00区间；标题包含 platform、comfort、summer、wedge，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分。
2026-09-12,amazon_us,product,search,women slides,10,Project Cloud 100% Genuine Leather Thong Sandals & Flip Flops for Women | Memory Foam Insole Womens Sandals - Non-Slip Lightweight Comfortable Beach Footwear and Casual Everyday Summer Sandals Women Project Cloud 100% Genuine Leather Thong Sandals & Flip Flops for Women | Memory Foam Insole Womens Sanda…,¥215.28,4.2,4.2,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFVUMuK01AYpg7qEMcLXYxQdxW7KJw2SXPpqQTJrZ30kl7SlnE2h5NzTi7YJmkS7DCLLnwFRZc-hGs3oo_ge_gIgh0Rv9UH3-X_-Thy-vH7-5_3qg_15XpmjZzRJW_Zi3pFaJ4HLImvkRXN5Gw-Wgy7ojKaYLV3nk4uPZ94yrB700_6AxjN6Gs_XDyQWqIktgSotvirO57hn-r28sJeOF71KXefsuJNmWbVs5W7sM3pwHWubKv2pcI9v1VQwXBOIpSxnKQbXDIUJ5s4YcgvgyqHt_gmTVok3daeFT4gG1wUMQHHDDg6QSbU77IErbymXPigjNiWUUDSzYaRMk4T8FYEt8cAwTktQIbjpGQ5IGlSsqQUXxgL3bWQOR2PbXPpTF0POe7YcW00dtY2smxvtJzO6gpX4Z-8-_Xj6-dvVu3R38rjE_XHIs_zkIeqBDuCogriycqzeifmzGyOqi8tQzezvgNU_WDsjgj1gzHfEXdJ9P9xMMKDMT8Y-h8S1s7M0L4e6HYo45SJnyrch0pUllnRa7f3-33r30TtMGvjfZu2Dd6cC8u1KXVeZRTlFGWbiOZa2YgKjEiOYqrxjV1MNUHtQgHyitptFLkmAAnIWJYVMYAgoAEFksALAAaQAqoqGEMIu1JHbMQazooGzlmg7ZJoMlRWF0X2G1wsu8U&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB0CQ1TVC43%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1789190678%26sr%3D1-4-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DqnhMJ6UHsp&ref_=sbx__sbtcd2_asin_3_bkgd&pd_rd_w=jcqlV&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=ZZ1GTAMTJ46JT61W0S8S&pd_rd_wg=8Vs7R&pd_rd_r=68ab36ad-fd34-4e89-9957-cc8b5cec0024,"https://m.media-amazon.com/images/I/71OVCRk1C2L._AC_SR322,134_CB1169409_QL70_.jpg",79,排名靠前；价格处于人民币等值¥180.00-¥288.00区间；标题包含 cloud、comfort、beach、summer，符合美国女鞋舒适化趋势；评分达到4.0以上。
2026-09-12,amazon_us,product,search,women slides,11,Project Cloud 100% Genuine Leather Womens Sandals Slides for Women (Lian) | Sandals Women Memory Foam Insole Cork Footbed Non Slip Sandals for Women Lightweight Beach Vacation Summer Essentials Comfort Project Cloud 100% Genuine Leather Womens Sandals Slides for Women (Lian) | Sandals Women Memory Fo…,¥251.28,4.1,4.1,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFVUMuO0lAYDk7UCY6XsBgT3GFkQXLoBdpyMI3pDaYUyqUwGdmcHM45vcTSlraRySxY-AoaXfoQrt0YfQTfw0cwkTHGb_Ul3-X_81XJ6cfv73_eqz3Ulpcz07GdK960Fo2K0Dr3WRJdIzOcSdncWYx6ouxMsNI_TydX3oZ48qh3M0gGQxjO6OtNsHjQbYtdsS1Apc2v73j65lSzlhfWwvZqT6v3KSvelGlWO1u5C8uYDl17bZn1L5Xq81sFFQznJEQZy0ka45KhKImjhKFN6deqeItv0qRN0m39WbEBJMZFERFwzICjE2RC4y5L0MprScUGlCHbMgpIGseMlFGagLciuD0GCM5pATIcJSXLAUmTkiWl-EJfaK6JjOl4bBlLe-p6yHbHtmuhsX1pIdPynOV01pCrFf7Ju18_vn7-ZtYf_a08PtF4LPI8D3modGFHkBVBPFl5Zv_EmBktp_bS1DUjG9hA0Q767ohAO-jzHXGXRPsfBz046PODrv0hQf3MCKzroWYFEk6Z-KlS_VAJyzIr-hy33-_b_ybigozDe45yOm_MO-J6sF6-yijKKcrikOZq2QwLjEiOIqryzV1EVUHpQQHystJrFrkqAAlIWJJk0YfApz4FXYEXAPQhBVSRMYYQ9rodsRmpOCuaOGe-ukvCyUheXRTZb2-Ku_Q&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB0CQ32ZFZT%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1789190678%26sr%3D1-5-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DqnhMJ6UHsp&ref_=sbx__sbtcd2_asin_4_bkgd&pd_rd_w=jcqlV&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=ZZ1GTAMTJ46JT61W0S8S&pd_rd_wg=8Vs7R&pd_rd_r=68ab36ad-fd34-4e89-9957-cc8b5cec0024,"https://m.media-amazon.com/images/I/81Tv62h3UGL._AC_SR322,134_CB1169409_QL70_.jpg",79,排名进入前30；价格处于人民币等值¥180.00-¥288.00区间；标题包含 cloud、comfort、beach、summer，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.0以上。
2026-09-12,amazon_us,product,best_sellers,Best Sellers Women Sandals,13,OOFOS OOriginal Recovery Sandal - Women’s and Men’s,¥431.64,4.5,"26,648",,,,,,https://www.amazon.com/OOFOS-Unisex-Original-Thong-Black/dp/B00IA4XD20/ref=zg_bs_g_679425011_d_sccl_13/145-2657237-5457818?psc=1,"https://images-na.ssl-images-amazon.com/images/I/51qiZpHX64L._AC_UL600_SR600,400_.jpg",78,排名进入前30；评论数高；价格高于人民币等值¥288.00；标题包含 recovery，符合美国女鞋舒适化趋势；评分达到4.3以上。
2026-09-12,amazon_us,product,new_releases,New Releases Women Sandals,3,Project Cloud Pool Slides For Women & Jelly Sandals For Women Footwear | Womens Sandals Comfortable w/ Memory Foam Insole - Slip Resistant Womens Jelly Sandals Beach Essentials Sandals Women,,4.0,$26.91,,,,,,https://www.amazon.com/Project-Cloud-Slides-Sandals-Footwear/dp/B0H5YKTVPP/ref=zg_bsnr_g_679425011_d_sccl_3/146-8486311-3641717?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81x+j68eH7L._AC_UL600_SR600,400_.jpg",76,排名靠前；标题包含 cloud、comfort、beach，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.0以上。
2026-09-12,amazon_us,product,new_releases,New Releases Women Sandals,7,Project Cloud Platform Sandals Women - Wedge Sandals for Women 2026 (Silly) | Womens Sandals Comfortable with Soft & Plush Insole - Non Slip Beach Essentials Womens Slide - Stylish Women Footwear,,3.8,$39.90,,,,,,https://www.amazon.com/Project-Cloud-Platform-Sandals-Women/dp/B0H275S7FH/ref=zg_bsnr_g_679425011_d_sccl_7/146-8486311-3641717?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71lcJ5wbS4L._AC_UL600_SR600,400_.jpg",75,排名靠前；标题包含 cloud、platform、comfort、soft、beach、wedge，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分。
