date,source,data_type,list_type,keyword,rank,title,price,rating,review_count,likes,comments,views,published_at,competition_count,product_url,image_url,hot_score,reason
2026-08-11,amazon_us,product,search,women summer slippers,11,Women's Orthopedic Summer Slippers with Arch Support for Plantar Fasciitis,¥129.74,4.2,1K+ bought in past month,,,,,,https://www.amazon.com/shevalues-Summer-Slippers-Support-Breathable/dp/B0BK8PN8CL/ref=sr_1_3?dib=eyJ2IjoiMSJ9.3B_wBrVg1UMy5tWehIloEqcJ9-aVDJ_nzHv3-WRd7oepZiUeX5Ssn7U0ro-W6pI_NAXX23yMdsXb5GF-rTQWCTNmkRhJ_05Be8EpFUSi4nqWjvKV9evO5SXGOm_UkavROWWEoLKGgC3FkYVbdw2AY9CbS_hwMSGMeiKyGg3omXxa9LcqTlT2j4GsodsANPVu7adBMC-495VGUo6aCZcPszp3qfI6Vz0oYiEF06t1gFywv9rPemdcIAZNlv0Eai5GfrP7EcrUmVLPIzhiP-sSNHP1-6qZlwBx2Ld15hdEfwk._bMqCHi2W3QluEzRLChy7cRCwdJ4loRbcgTm-6GwTEk&dib_tag=se&keywords=women+summer+slippers&qid=1786417407&sr=8-3,https://m.media-amazon.com/images/I/71wQ2tOj0+L._AC_UL320_.jpg,100,排名进入前30；评论数达到1000以上；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 orthopedic、arch support、summer，符合美国女鞋舒适化趋势；orthopedic + arch support组合趋势加分；评分达到4.0以上。
2026-08-11,amazon_us,product,search,platform sandals women,21,"UBFEN Womens Platform Sandals Low Wedge Espadrille Orthopedic Arch Support | Cushion Insole, Adjustable Back Strap, Dressy, Comfortable, Lightweight, Walking Sandals for Vacation UBFEN Womens Platform Sandals Low Wedge Espadrille Orthopedic Arch Support | Cushion Insole, Adj…",¥287.86,4.6,4.6,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFdT0tu00AAVaiAygofZVGksAtSFpHGnnH9yQRZyI7dkKZtmo9b6MaazIwdq449tUdNYRFxANggJPbcAHEDFlyAW3AKJFKExFs96f30FLb77suvn_caD9z52ak_Go5eQT-YtmqosxfzPL2JDgp2ZObXCIfl0Dqe097ea5SdjdaliQcFg-NQRYJMjGRa16GKupaq79sqvLgz8xa7bjB_GUyHs8YT5T7j1aUsRKMenkyD_nhwMrwI_Ob7mvLsVokqTkq6jAQvaZERyaM0z9KcRwsZNxSyIm-LXKXFqvm0WgCakapKKdhmwNYJBGrd5XkUzjpmtQByyVecAVpkGacyLXJwrYPbMUBJySogSJpLXgJa5JLnsmUpNfj449dvPz5895sP_3q37a1HOoQQI2Qi27CQjfSdcOb3dvqn_c6o8dz33L44GALb3XhXWyTuxpsUb0jh_oeNl2y8ycZz_5CkWe8nwc3ADRLDmnD9c035VFtKKaqepq3Xa_Xfdy0RGllrTPPg4HCmHx2a5y8Ei0oWiWzJSke2lxWJaBmlzIHtq5Q5yO5aBrIN2G1XpYOAAUximpYeYxCzmAEDQQRwjBlgtkUIxrhr7Ovt1CGiapOSx87kEuPw2I3H578BcT6voA&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB0GJS2LJ5W%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1786417408%26sr%3D1-4-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DQk99UMAfOW&ref_=sbx__sbtcd2_asin_3_bkgd&pd_rd_w=lRc8j&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=55G7JDVD51SYY10ZJ32N&pd_rd_wg=cm4FF&pd_rd_r=94366bf3-e764-481b-b677-de04b708ac92,"https://m.media-amazon.com/images/I/81mta1Mp3vL._AC_SR322,134_CB1169409_QL70_.jpg",100,排名进入前30；价格处于人民币等值¥180.00-¥288.00区间；标题包含 platform、orthopedic、comfort、arch support、wedge，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分；orthopedic + arch support组合趋势加分；评分达到4.6以上。
2026-08-11,amazon_us,product,search,platform sandals women,18,"UBFEN Womens Espadrille Platform Sandals Low Wedge Orthopedic Arch Support | Cushion Insole, Comfortable Dressy Buckle Sandals for Walking and Vacation, Low Heel, Adjustable Strap UBFEN Womens Espadrille Platform Sandals Low Wedge Orthopedic Arch Support | Cushion Insole, Comfortable…",¥287.86,4.5,4.5,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFdT82K00AApi7qEuoPPexCvVXooTDJTDY_nUqQpMnWUnf7m9XdS5hmJmnYNJnNDNvVQ_EB9CKCd99AfAMPvoBv4VMIdkXwO33w_fEpdP_dl18_7zUeuIuziT8ajl5DP5i1aqhzkLAiu4mOS_rSLK4RDquhdbKIewfnKD8bbSoTD0oKx6GKOJka6ayuQxV1LVU_slV4cWfuLffdYPEimA3njUPlPmXiUpa8UQ9PZ0F_PDgdXgR-831NeXqrRIKRKl5FnFVxmRPJoqzIs4JFS5k0FLImb8tCjct184lYgjgnQmQx2GXAzgk4at1lRRTOO6ZYArlia0ZBXOY5i2VWFuBaB7djICYVFYCTrJCsAnFZSFbIlqXU4OOPX7_9-PDdbz786921tx7pEEKMkIlsw0I20vfCud_b60_6nVHjme-5fX48BLa79a52SN2tNy3fkNL9D1sv3XrTref-IWmz3k-Dm4EbpIY1ZfrnmvKptpKSi56mbTYb9d93LeUa2WhU8-DAOp9Z_qT7nNOoohHPV7RyZHslSBRXUUYd2L7KqIPsrmUg24DdtqgcBBAwiWlaeoJBQhMKDAQRwAmmgNoWIRjjrnGktzOHcNEmFUuc6SXG4YmbjF_9BmqVr48&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB0G6YR6DP8%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1786417408%26sr%3D1-1-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DQk99UMAfOW&ref_=sbx__sbtcd2_asin_0_bkgd&pd_rd_w=lRc8j&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=55G7JDVD51SYY10ZJ32N&pd_rd_wg=cm4FF&pd_rd_r=94366bf3-e764-481b-b677-de04b708ac92,"https://m.media-amazon.com/images/I/71Cs5sEmDeL._AC_SR322,134_CB1169409_QL70_.jpg",97,排名进入前30；价格处于人民币等值¥180.00-¥288.00区间；标题包含 platform、orthopedic、comfort、arch support、wedge，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分；orthopedic + arch support组合趋势加分；评分达到4.3以上。
2026-08-11,amazon_us,product,search,platform sandals women,19,"UBFEN Womens Platform Wedge Sandals Orthopedic Arch Support | Espadrille Slides, Comfortable Cushioned, Dressy for Summer Walking, Beach Vacation UBFEN Womens Platform Wedge Sandals Orthopedic Arch Support | Espadrille Slides, Comfortable Cushio…",¥359.93,4.6,4.6,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFdT0tq20AAxQ1tg3A_eJGAu3PBC8NIM4o-losokqW4xkkcf5TG3ojxzOhDZI0iDXHahekB2k0pdN8blN6gi16gt-gpCnVKoW_14P14Et1_9-XXzweNR8784twbDUeX0POnrRrqHEQsT2_DY05P9PwGWUE5NE7npHewQNnFaFPq1oBTOA5kVOCJFk_rKpRR15DVI1OGy3szd7Xv-PNX_nQ4axxKDymrrgQvGvXgbOr3x4Oz4dL3mu9r0vM7JawYLkkSFqwkPMOChWmepTkLVyJqSHiN3_JcJnzdfFatAMlwVaUE7DJg5wQFat1neRjMOnq1AiJha0YB4VnGiEh5Dm5UcDcGCC5pBQqc5oKVgPBcsFy0DKkGn378-u3Hh-9e8_Ff76699USFEFoI6cjUDGQidS-Yeb29_nm_M2q88FynXxwPgels3esdYmfrTvgbzJ3_sHXjrTvZus4fEjfr_di_HTh-rBkTpn6uSZ9qiRBF1VOUzWYj__uuxIWCNwpVXDgwFsvLxYn3sqBhScMiS2hpi3ZS4ZCUYUpt2L5OqY3MrqEhU4PddlXaCKhAx7puqJEFIhpRoCGIgBVZFFDTwNiyrK52pLZTGxdVG5cssidXlhWcOtH49W-Jca_X&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB0G6YZXYLD%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1786417408%26sr%3D1-2-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DQk99UMAfOW&ref_=sbx__sbtcd2_asin_1_bkgd&pd_rd_w=lRc8j&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=55G7JDVD51SYY10ZJ32N&pd_rd_wg=cm4FF&pd_rd_r=94366bf3-e764-481b-b677-de04b708ac92,"https://m.media-amazon.com/images/I/71LWkfwnDvL._AC_SR322,134_CB1169409_QL70_.jpg",93,排名进入前30；价格高于人民币等值¥288.00；标题包含 platform、orthopedic、comfort、arch support、beach、summer、wedge，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分；orthopedic + arch support组合趋势加分；评分达到4.6以上。
2026-08-11,amazon_us,product,search,women slides,5,"CUSHIONAIRE Feather EVA Slides for Women – Comfortable Slip On Womens Slippers, Indoor Outdoor Shower Shoes, Beach Essential Cloud Slides CUSHIONAIRE Feather EVA Slides for Women – Comfort…",¥184.61,4.4,,,,,,,https://aax-us-east-retail-direct.amazon.com/x/c/JOZXLlS5FJ8SyRc7juNqqlkAAAGf7sZqRQEAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDIgICCAHYWJ/clv1c_ek-IBPHXKrTWnuOrE88nb8h9mFkzDJq0ElxcrtFmz964PNEvxNea9_XDU43igEeqxZP6HsDL96bDFtkWaaQRo3-7P8ip1Dgcv-s3GjbGWN1wkzT7iCZnwGvwUnn0olQJJ7zf2QrMM6ftolGzCczFneHn-J2dn2n6EmEg7_Ss2pMnqUoZOamuudp88RlueNzOgECH7N-m3IXEzsJZu3jBdapb_jo2UCrSDc6qgKu6FinNaDjaAY164fAiQM5X7U9F8f_kK8mCNosKd5eMbZ3YbMKPIYqZia3Ahj8gpoBNz3pnTszis5SLkqKKAaD9wXGcmbTMjpExzKIWWxc0kU0Dk_ZLu7QEtT_nK0zpahu17nWwtpW9AsRZPW5JK-_07KBVqKyuGxhH7mtfyl474J35nfonmsi01mur03yr8dzPlzsJsw_-rYolK5gQu9szwoWaqWF0KOTzHnyYfzfNBNFublNbGvUEVdmx30kWuoR1gxscDup8z97LNU-T_dlmAJU67dzMUb3lEYan4QDj-1J0Ng6WyIZq351ymv0Ibuo1_7eHNKVF5qsdtmWwXKb2EbkNgaF3a1SUhJCBSkPKfhiFfuhv7YqrOGa-Y4Hjs-NVGgV2h64yq4o-lmMHLpx2bTKfrvjiaYtDvLqroDSwtzTSFQU1IPLKV6YpJNrt1d5vl6y8f1Mt_swT6KSIDMjN0Q9IfKpb9n7za5_YGjykcz6JX0XdJse8GN4mTwMXzKigSFKLOZuiW6wMPl0Pm-MZBJuGjm04w5zafuWhyCOBXOzKRsaWShtBg2lfpfKSoRLj2KrUL9TtIZpc8SjNUMztn5I9JiJD7g4G4OfKaUuk4YLhbu2U14OobI0O3IVUdxSdpKZLl7ucYeWdAYrtmGdYwVqdIgZvXKZ8LVxDRLCYAlBWlYZeh5cc60r33_X4AsldSLKOO8DH21aUYOTr42bVFnR9kXSmVJ7QmQGHNaz43M8Vf7ajz6bsX9ExIDfDDfcPSC84c70rlOIXFb_AU3NC25CscewfhWkiclJZbAtw3bPtoDBFXgYuqVwec7INkzOJ9hR3KTXJJ1k18JqoronVZafR6CdN4U2Iit_nHbUecwRnORPWv62N-nqTgRSp5cFPiIbp80D1BaJR9vK6Hz3ppjO5ARdF8zXd4PTMfbh5lJ5ZsDhsjEMo5VW0hBC0XRif4N2x9oUNkjYnAcTMFki194swhjR8JAVxp306E4HkVF-41S2zmDJLGWgLfXG3sr5igfMaPfE3qErypHzlzNSCrFFW0wfX78q9AfqCtx-PwdTAaliA3s7RAbO7rTF5mRcwA5AO9effvJhBxgPVoNOdI2E4ByHi6bDR9-so5WX6aJF1ACyhLjRe1hmFHyu2uTpAoVb9zbb05E8Cwo8aumF1k_Sxc9s9hsAoRA17F9XUAczwEETX9NZUk1UAgUOI0N-sXt4oDdOxmFMfuiJaCxaZHNJo0Rt2JQtfTvHVxTjrn6LDlYtUljGgPPji4PpLtb-a4R9mGpFozvJR5ThoCstYCR-C0lVP4la7fsGmK2TF7wz8YocwtUEdi7lNPLcXbBcbY9VbbOmzVBhBHKoy1-f8bJrK7UMcpobqZF2OE7sc0UPURZ3gyBSmKas-qZuwreVC0FY1CKwkirGDkAzNA1_J2Xh-bT4VD_tP8Kp_FiazgmVQNSXkWhAydblRGkjzwVw/https://www.amazon.com/gp/aw/d/B0BTQ7ZS7B/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=44dd0c4cb7639509caffa28e339187a6&hsa_cr_id=0&qid=1786417408&sr=1-5-9e67e56a-6f64-441f-a281-df67fc737124&i=aps&aref=5sJdcvgD2v&ref_=sbx__sbtcd_asin_4_bkgd&pd_rd_w=mEElF&content-id=amzn1.sym.8de9b3d5-f5c5-40e9-9b39-d65f08d6ea68%3Aamzn1.sym.8de9b3d5-f5c5-40e9-9b39-d65f08d6ea68&pf_rd_p=8de9b3d5-f5c5-40e9-9b39-d65f08d6ea68&pf_rd_r=CZENM1X5NZAD1GDJ4JNT&pd_rd_wg=ghJNr&pd_rd_r=e09eccb3-c4c9-40c7-ab69-2df630f2512d,"https://m.media-amazon.com/images/I/81PBXKFp76L._AC_SR160,134_CB1169409_QL70_.jpg",89,排名靠前；价格处于人民币等值¥180.00-¥288.00区间；标题包含 cloud、comfort、beach，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.3以上。
2026-08-11,amazon_us,product,search,women slides,3,"CUSHIONAIRE Fame Pillow Recovery Sandals for Women, Adjustable Double Buckle Waterproof EVA Cloud Slides for Women CUSHIONAIRE Fame Pillow Recovery Sandals for Wome…",¥194.33,4.4,,,,,,,https://aax-us-east-retail-direct.amazon.com/x/c/JOZXLlS5FJ8SyRc7juNqqlkAAAGf7sZqRQEAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDIgICCAHYWJ/clv1c_ek-IBPHXKrTWnuOrE88nb8h9mFkzDJq0ElxcrtFmz964PNEvxNea9_XDU43igEeqxZP6HsDL96bDFtkWaaQRo3-7P8ip1Dgcv-s3GjbGWN1wkzT7iCZnwGvwUnn0olQJJ7zf2QrMM6ftolGzCczFneHn-J2dn2n6EmEg7_Ss2pMnqUoZOamuudp88RlueNzOgECH7N-m3IXEzsJZu3jBdapb_jo2UCrSDc6qgKu6FinNaDjaAY164fAiQM5X7U9F8f_kK8mCNosKd5eMbZ3YbMKPIYqZia3Ahj8gpoBNz3pnTszis5SLkqKKAaD9wXGcmbTMjpExzKIWWxc0kU0Dk_ZLu7QEtT_nK0zpahu17nWwtpW9AsRZPW5JK-_07KBVqKyuGxhH7mtfyl474J35nfonmsi01mur03yr8dzPlzsJsw_-rYolK5gQu9szwoWaqWF0KOTzHnyYfzfNBNFublNbGvUEVdmx30kWuoR1gxscDup8z97LNU-T_dlmAJU67dzMUb3lEYan4QDj-1J0Ng6WyIZq351ymv0Ibuo1_7eHNKVF5qsdtmWwXKb2EbkNgaF3a1SUhJCBSkPKfhiFfuhv7YqrOGa-Y4Hjs-NVGgV2h64yq4o-lmMHLpx2bTKfrvjiaYtDvLqroDSwtzTSFQU1IPLKV6YpJNrt1d5vl6y8f1Mt_swT6KSIDMjN0Q9IfKpb9n7za5_YGjykcz6JX0XdJse8GN4mTwMXzKigSFKLOZuiW6wMPl0Pm-MZBJuGjm04w5zafuWhyCOBXOzKRsaWShtBg2lfpfKSoRLj2KrUL9TtIZpc8SjNUMztn5I9JiJD7g4G4OfKaUuk4YLhbu2U14OobI0O3IVUdxSdpKZLl7ucYeWdAYrtmGdYwVqdIgZvXKZ8LVxDRLCYAlBWlYZeh5cc60r33_X4AsldSLKOO8DH21aUYOTr42bVFnR9kXSmVJ7QmQGHNaz43M8Vf7ajz6bsX9ExIDfDDfcPSC84c70rlOIXFb_AU3NC25CscewfhWkiclJZbAtw3bPtoDBFXgYuqVwec7INkzOJ9hR3KTXJJ1k18JqoronVZafR6CdN4U2Iit_nHbUecwRnORPWv62N-nqTgRSp5cFPiIbp80D1BaJR9vK6Hz3ppjO5ARdF8zXd4PTMfbh5lJ5ZsDhsjEMo5VW0hBC0XRif4N2x9oUNkjYnAcTMFki194swhjR8JAVxp306E4HkVF-41S2zmDJLGWgLfXG3sr5igfMaPfE3qErypHzlzNSCrFFW0wfX78q9AfqCtx-PwdTAaliA3s7RAbO7rTF5mRcwA5AO9effvJhBxgPVoNOdI2E4ByHi6bDR9-so5WX6aJF1ACyhLjRe1hmFHyu2uTpAoVb9zbb05E8Cwo8aumF1k_Sxc9s9hsAoRA17F9XUAczwEETX9NZUk1UAgUOI0N-sXt4oDdOxmFMfuiJaCxaZHNJo0Rt2JQtfTvHVxTjrn6LDlYtUljGgPPji4PpLtb-a4R9mGpFozvJR5ThoCstYCR-C0lVP4la7fsGmK2TF7wz8YocwtUEdi7lNPLcXbBcbY9VbbOmzVBhBHKoy1-f8bJrK7UMcpobqZF2OE7sc0UPURZ3gyBSmKas-qZuwreVC0FY1CKwkirGDkAzNA1_J2Xh-bT4VD_tP8Kp_FiazgmVQNSXkWhAydblRGkjzwVw/https://www.amazon.com/gp/aw/d/B09CKKVX9H/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=44dd0c4cb7639509caffa28e339187a6&hsa_cr_id=0&qid=1786417408&sr=1-3-9e67e56a-6f64-441f-a281-df67fc737124&i=aps&aref=5sJdcvgD2v&ref_=sbx__sbtcd_asin_2_bkgd&pd_rd_w=mEElF&content-id=amzn1.sym.8de9b3d5-f5c5-40e9-9b39-d65f08d6ea68%3Aamzn1.sym.8de9b3d5-f5c5-40e9-9b39-d65f08d6ea68&pf_rd_p=8de9b3d5-f5c5-40e9-9b39-d65f08d6ea68&pf_rd_r=CZENM1X5NZAD1GDJ4JNT&pd_rd_wg=ghJNr&pd_rd_r=e09eccb3-c4c9-40c7-ab69-2df630f2512d,"https://m.media-amazon.com/images/I/81UVyCi7FzL._AC_SR160,134_CB1169409_QL70_.jpg",88,排名靠前；价格处于人民币等值¥180.00-¥288.00区间；标题包含 cloud、recovery，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.3以上。
2026-08-11,amazon_us,product,search,women slides,11,"Cloud Slides for Women, Platform Slides Slippers Men, EVA Non-Slip Quick Drying Soft Lightweight Sandals, Thick Sole Open Toe Slides, Shower Shoes for Indoor Outdoor",¥100.73,4.2,200+ bought in past month,,,,,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MjQ4NDA4MDY0NzE1MTQ4OjE3ODY0MTc0MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTM5NDc3ODAzMjcwMjo6MDo6&url=%2FGenevese-Platform-Slippers-Non-Slip-Lightweight%2Fdp%2FB0GSW1L3XD%2Fref%3Dsxin_18_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8f580787-d4c7-42df-832f-97da9b694989%253Aamzn1.sym.8f580787-d4c7-42df-832f-97da9b694989%26cv_ct_cx%3Dwomen%2Bslides%26keywords%3Dwomen%2Bslides%26pd_rd_i%3DB0GSW1L3XD%26pd_rd_r%3De07a6ef1-ebb7-4f33-ad32-7496dcf851e8%26pd_rd_w%3DWUBK3%26pd_rd_wg%3DvK0RC%26pf_rd_p%3D8f580787-d4c7-42df-832f-97da9b694989%26pf_rd_r%3DCZENM1X5NZAD1GDJ4JNT%26qid%3D1786417408%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-1-7efdef4d-9875-47e1-927f-8c2c1c47ed49-spons%26aref%3DRnn3LDHe3u%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=Rnn3LDHe3u,https://m.media-amazon.com/images/I/81MqDEqG5DL._AC_UL320_.jpg,88,排名进入前30；评论数达到50以上；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 cloud、platform、soft，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.0以上。
2026-08-11,amazon_us,product,new_releases,New Releases Women Sandals,4,Project Cloud Platform Sandals Women Memory Foam Flip Flops (ELEVATION) | Durable and Lightweight Non-Slip Sole Summer Thong Sandals - Platform Flip Flops for Women Everyday Comfort Daily.,,4.0,$39.90,,,,,,https://www.amazon.com/Project-Cloud-Platform-Sandals-ELEVATION/dp/B0GTZM2X7L/ref=zg_bsnr_g_679425011_d_sccl_4/133-0567473-1440741?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61E9Kh8oh9L._AC_UL600_SR600,400_.jpg",79,排名靠前；标题包含 cloud、platform、comfort、summer，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分；评分达到4.0以上。
2026-08-11,amazon_us,product,search,women summer slippers,31,Cloud Slide Sandals for Women Men Ultra Comfort Recovery Slippers,¥71.93,4.2,3K+ bought in past month,,,,,,https://www.amazon.com/Sandals-Lightweight-Bathroom-Non-Slip-Slippers/dp/B099DTRKSL/ref=sr_1_18?dib=eyJ2IjoiMSJ9.3B_wBrVg1UMy5tWehIloEqcJ9-aVDJ_nzHv3-WRd7oepZiUeX5Ssn7U0ro-W6pI_NAXX23yMdsXb5GF-rTQWCTNmkRhJ_05Be8EpFUSi4nqWjvKV9evO5SXGOm_UkavROWWEoLKGgC3FkYVbdw2AY9CbS_hwMSGMeiKyGg3omXxa9LcqTlT2j4GsodsANPVu7adBMC-495VGUo6aCZcPszp3qfI6Vz0oYiEF06t1gFywv9rPemdcIAZNlv0Eai5GfrP7EcrUmVLPIzhiP-sSNHP1-6qZlwBx2Ld15hdEfwk._bMqCHi2W3QluEzRLChy7cRCwdJ4loRbcgTm-6GwTEk&dib_tag=se&keywords=women+summer+slippers&qid=1786417407&sr=8-18,https://m.media-amazon.com/images/I/71uNAZpAhiL._AC_UL320_.jpg,79,排名进入前50；评论数达到1000以上；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 cloud、recovery、comfort，符合美国女鞋舒适化趋势；评分达到4.0以上。
2026-08-11,amazon_us,product,search,women slides,6,CUSHIONAIRE Women's Fable Cloud Recovery Clog with +Comfort CUSHIONAIRE Women's Fable Cloud Recovery Clog with +C…,¥215.93,4.1,,,,,,,https://aax-us-east-retail-direct.amazon.com/x/c/JOZXLlS5FJ8SyRc7juNqqlkAAAGf7sZqRQEAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDIgICCAHYWJ/clv1c_ek-IBPHXKrTWnuOrE88nb8h9mFkzDJq0ElxcrtFmz964PNEvxNea9_XDU43igEeqxZP6HsDL96bDFtkWaaQRo3-7P8ip1Dgcv-s3GjbGWN1wkzT7iCZnwGvwUnn0olQJJ7zf2QrMM6ftolGzCczFneHn-J2dn2n6EmEg7_Ss2pMnqUoZOamuudp88RlueNzOgECH7N-m3IXEzsJZu3jBdapb_jo2UCrSDc6qgKu6FinNaDjaAY164fAiQM5X7U9F8f_kK8mCNosKd5eMbZ3YbMKPIYqZia3Ahj8gpoBNz3pnTszis5SLkqKKAaD9wXGcmbTMjpExzKIWWxc0kU0Dk_ZLu7QEtT_nK0zpahu17nWwtpW9AsRZPW5JK-_07KBVqKyuGxhH7mtfyl474J35nfonmsi01mur03yr8dzPlzsJsw_-rYolK5gQu9szwoWaqWF0KOTzHnyYfzfNBNFublNbGvUEVdmx30kWuoR1gxscDup8z97LNU-T_dlmAJU67dzMUb3lEYan4QDj-1J0Ng6WyIZq351ymv0Ibuo1_7eHNKVF5qsdtmWwXKb2EbkNgaF3a1SUhJCBSkPKfhiFfuhv7YqrOGa-Y4Hjs-NVGgV2h64yq4o-lmMHLpx2bTKfrvjiaYtDvLqroDSwtzTSFQU1IPLKV6YpJNrt1d5vl6y8f1Mt_swT6KSIDMjN0Q9IfKpb9n7za5_YGjykcz6JX0XdJse8GN4mTwMXzKigSFKLOZuiW6wMPl0Pm-MZBJuGjm04w5zafuWhyCOBXOzKRsaWShtBg2lfpfKSoRLj2KrUL9TtIZpc8SjNUMztn5I9JiJD7g4G4OfKaUuk4YLhbu2U14OobI0O3IVUdxSdpKZLl7ucYeWdAYrtmGdYwVqdIgZvXKZ8LVxDRLCYAlBWlYZeh5cc60r33_X4AsldSLKOO8DH21aUYOTr42bVFnR9kXSmVJ7QmQGHNaz43M8Vf7ajz6bsX9ExIDfDDfcPSC84c70rlOIXFb_AU3NC25CscewfhWkiclJZbAtw3bPtoDBFXgYuqVwec7INkzOJ9hR3KTXJJ1k18JqoronVZafR6CdN4U2Iit_nHbUecwRnORPWv62N-nqTgRSp5cFPiIbp80D1BaJR9vK6Hz3ppjO5ARdF8zXd4PTMfbh5lJ5ZsDhsjEMo5VW0hBC0XRif4N2x9oUNkjYnAcTMFki194swhjR8JAVxp306E4HkVF-41S2zmDJLGWgLfXG3sr5igfMaPfE3qErypHzlzNSCrFFW0wfX78q9AfqCtx-PwdTAaliA3s7RAbO7rTF5mRcwA5AO9effvJhBxgPVoNOdI2E4ByHi6bDR9-so5WX6aJF1ACyhLjRe1hmFHyu2uTpAoVb9zbb05E8Cwo8aumF1k_Sxc9s9hsAoRA17F9XUAczwEETX9NZUk1UAgUOI0N-sXt4oDdOxmFMfuiJaCxaZHNJo0Rt2JQtfTvHVxTjrn6LDlYtUljGgPPji4PpLtb-a4R9mGpFozvJR5ThoCstYCR-C0lVP4la7fsGmK2TF7wz8YocwtUEdi7lNPLcXbBcbY9VbbOmzVBhBHKoy1-f8bJrK7UMcpobqZF2OE7sc0UPURZ3gyBSmKas-qZuwreVC0FY1CKwkirGDkAzNA1_J2Xh-bT4VD_tP8Kp_FiazgmVQNSXkWhAydblRGkjzwVw/https://www.amazon.com/gp/aw/d/B0BTQQSP5F/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=44dd0c4cb7639509caffa28e339187a6&hsa_cr_id=0&qid=1786417408&sr=1-6-9e67e56a-6f64-441f-a281-df67fc737124&i=aps&aref=5sJdcvgD2v&ref_=sbx__sbtcd_asin_5_bkgd&pd_rd_w=mEElF&content-id=amzn1.sym.8de9b3d5-f5c5-40e9-9b39-d65f08d6ea68%3Aamzn1.sym.8de9b3d5-f5c5-40e9-9b39-d65f08d6ea68&pf_rd_p=8de9b3d5-f5c5-40e9-9b39-d65f08d6ea68&pf_rd_r=CZENM1X5NZAD1GDJ4JNT&pd_rd_wg=ghJNr&pd_rd_r=e09eccb3-c4c9-40c7-ab69-2df630f2512d,"https://m.media-amazon.com/images/I/710PWjL+M4L._AC_SR160,134_CB1169409_QL70_.jpg",79,排名靠前；价格处于人民币等值¥180.00-¥288.00区间；标题包含 cloud、recovery、comfort，符合美国女鞋舒适化趋势；评分达到4.0以上。
