date,source,data_type,list_type,keyword,rank,title,price,rating,review_count,likes,comments,views,published_at,competition_count,product_url,image_url,hot_score,reason
2026-06-23,amazon_us,product,best_sellers,Best Sellers Women Sandals,10,shevalues Orthopedic Sandals for Women Arch Support Recovery Flip Flops Pillow Soft Summer Beach Shoes,,4.3,$19.99,,,,,,https://www.amazon.com/Orthotic-Pillow-Recovery-Sandals-Support/dp/B09LC836QG/ref=zg_bs_g_679425011_d_sccl_10/143-5077449-8710365?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61o9ArJVVsL._AC_UL600_SR600,400_.jpg",87,排名靠前；标题包含 recovery、orthopedic、arch support、soft、beach、summer，符合美国女鞋舒适化趋势；orthopedic + arch support组合趋势加分；评分达到4.3以上。
2026-06-23,amazon_us,product,new_releases,New Releases Women Sandals,9,"Project Cloud Genuine Leather Women’s Sandals – Thong Flip Flops with Plush Soft Insole, Arch Support & Non Slip Outsole – Comfortable Beach & Summer Slides",,4.1,$49.90,,,,,,https://www.amazon.com/Project-Cloud-Genuine-Leather-Sandals/dp/B0GHT8V7LK/ref=zg_bsnr_g_679425011_d_sccl_9/132-1496649-1545760?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71Da9eEAVQL._AC_UL600_SR600,400_.jpg",79,排名靠前；标题包含 cloud、comfort、arch support、soft、beach、summer，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.0以上。
2026-06-23,amazon_us,product,best_sellers,Best Sellers Women Sandals,6,Project Cloud 100% Genuine Leather Flat Sandals For Women 2026 Cork Footbed Womens Sandals with Memory Foam and arch support Vacation Essentials Slides for Women Footwear (Venita),,4.4,$37.90,,,,,,https://www.amazon.com/Project-Cloud-Comfortable-Essentials-Vacation/dp/B0CNYDF946/ref=zg_bs_g_679425011_d_sccl_6/143-5077449-8710365?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61PPWwEkHDL._AC_UL600_SR600,400_.jpg",76,排名靠前；标题包含 cloud、arch support，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.3以上。
2026-06-23,amazon_us,product,best_sellers,Best Sellers Women Sandals,19,"Goosecret Women's Comfortable Arch Support Walking Platform Sandals | Lightweight Chunky Slip-On Foam Slides with Adjustable Buckle,Sandals for Beach and Daily Wear",,4.4,$18.99,,,,,,https://www.amazon.com/Goosecret-Platform-Lightweight-Comfortable-Adjustable/dp/B0CZ75N4PP/ref=zg_bs_g_679425011_d_sccl_19/143-5077449-8710365?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61l3YNTRtgL._AC_UL600_SR600,400_.jpg",72,排名进入前30；标题包含 platform、comfort、arch support、beach，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分；评分达到4.3以上。
2026-06-23,amazon_us,product,new_releases,New Releases Women Sandals,24,SHIBEVER Womens Wedge Sandals Dressy: Arch Support Slip-On Comfortable Summer Sandals Open Toe Flower Casual Platform Shoes Size 5-11,,4.5,$32.39,,,,,,https://www.amazon.com/SHIBEVER-Comfortable-Lightweight-Platform-Vacation/dp/B0GZQ2W66D/ref=zg_bsnr_g_679425011_d_sccl_24/132-1496649-1545760?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71s6gVMM2nL._AC_UL600_SR600,400_.jpg",72,排名进入前30；标题包含 platform、comfort、arch support、summer、wedge，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分；评分达到4.3以上。
2026-06-23,amazon_us,product,best_sellers,Best Sellers Women Sandals,1,KuaiLu Flip Flops for Women with Arch Support Yoga Mat Comfortable Summer Beach Walking Thong Cushion Sandals Slip On Indoor Outdoor,,4.3,$13.99,,,,,,https://www.amazon.com/KuaiLu-Support-Comfortable-Walking-Sandals/dp/B0C5ZRQS2X/ref=zg_bs_g_679425011_d_sccl_1/143-5077449-8710365?psc=1,"https://images-na.ssl-images-amazon.com/images/I/710PdcSAm6L._AC_UL600_SR600,400_.jpg",70,排名靠前；标题包含 comfort、arch support、beach、summer，符合美国女鞋舒适化趋势；评分达到4.3以上。
2026-06-23,amazon_us,product,search,women summer slippers,10,"ULTRAIDEAS Women's Indoor Bedroom Slipper with Memory Foam, Gift for Women, Wool-Like House Shoe with Anti-Skid Rubber Sole for Ladies ULTRAIDEAS Women's Indoor Bedroom Slipper with Memory Foam, Gift for Women, Wool-Like House Shoe with Anti-S…",¥107.93,4.6,4.6,,,,,,https://aax-us-east-retail-direct.amazon.com/x/c/JMkqj058zvsioZFqYnCJh0kAAAGe8IPb1wEAAAH2AQBvbm9fdHhuX2JpZDUgICBvbm9fdHhuX2ltcDIgICCtlYbR/clv1c_ek-wBAfWUsbaHX0mJsprB16WhAyCmUYm2zwd6hBoPXYHLq73B-M-2a3cM9OtdXxnAzICEzNqe0Uak9r3tqkprn3h15TCt9Aa_7EC0N5g_dRQlTUf89ksiWT1oqnV5v8RTo5dkLT28PprHyUtAXnN76hroN6Sko3wm9j8j-arTogNDUobDP7_t8BzJmyU_SKNQ_Ro8lFzB1eo58X-sZVUl--bEXWVRmpv_IrBBIOtwliuGfa-vrt1tUYNwPYaa5r7Q2wRAQrGjatb-kTKM3ftzRV-MAQzhVo_VYKCY4fAmDkHngelLX3g0Wps5ghNhW-a7qJUycRLBKGHUb4mK1ygRDZxhRFj_RL42SU7hu1Rc0gmBZZ_H8svSO8utNYCjv2_keSYUD8q3f5WGy4Q3Yog8C4lbRn2lQeIaIuuhTOowUu_tGsVW2TeVelJxxCnBMTJYFyW2taw0lzkce4nd-SKHAABsaXJWamAycc701Kuo83CP1y2iMaSWitVa7Jgyp4JSX6XRZsGs8VqRmDGbFeqZmi04XJ0uq-nmXrOAmRvzMeleU0gi4_Aquy14QZamCZHHlGUsPplzr4wKxOBkBp0bT0uZSQdwhhE-h7pivixafq-GLG1R2x84rl5HBdZ7uDObr71D1ywO6e_nxYLVF9X2hgoEB7M4IEJAvt81ynuaVbgj-RSfbz_ffW5F4zXQdNwnEsiIXJP3qTGj2seOxgxxCHPn9ZWLE-anrO3TfrFd5-aIBjHCctEUjaRl6KIPxqTqngc72Jkw226V3XWbBSA2mIloVGuh-GNIGshpiqfgEH7_ahPOozMvECpWO_pavdjs8oYUnqBrVu6ipaQug98Q7H_supXqmGcetReOOHPCISeyhQfI5st2qkiOgw8tRYsdV9pbGCgBuBByMf5KXf24aFW07GbmPSugBKWOVO43Y3jh-8aWZmn-qvYwebm81BQmuoh5XpDt0izB8W_AX3FEzwqSUMsmLDCxibzKvyZ25eqRTkoAIJ7FJI5NRGSXSa8jTrtuLBQL_L9FkVyZ-wCl-yJwwSlOP4V1QyGDFK-UfJic2VuheSJao-jtbBWUK9HqPZ7SUbBAMeS5jSI4gd4g8vQuxPfE8q1YAPZZika-1M_vhS0gpv8HaS52y8SJUszkFH3J7JL8ARfEh_vLq6q6OTsF_Y8Dhgb6TMQmuCNpFmsUbUH-ABXmUyiGjmuobBDNUl_jqOmRDclqthaabSIRNOXiRMakn_9wjD1liTS8-xs0xHRIb5nW-VX4ALVpZXrXygRiwXldS1g-9L6sbdAJuQ18uas6OmL6SfhhOmMaWF9AR5XR6k90qqmUacNktuGSc2F-4B84DmZNCtXFHg6ApJFOcXQZj55s2DqSqGT3HicXLTal_zFXjs6LY872SjDkvmUnNXW1PjH6nm__U6PEuZrDLRoP8GffpI5Li5XQmIbTROHnSMvQR5EE8eXhvHKVFm1_p_VkjXI_LOAUnt5-ZaetDlAUURiQML9H3eTo3siiSn1V0HQqMowJGRo5EKdOeXiDAoya5i5D98GbsXNXy5HUINzEbuRrmf-MDcEr-OLDshMFHyzA-NFp6KvPC2YsX4pxtLr1GdYJXuD8OlU7RtaS6ZhjL42bLH7JolyXmE9aaR8IJI0f_XdDAn1MHPdR3RtmtxgmcIDtd4NSY6dkMvU/https://www.amazon.com/gp/aw/d/B07CKS49CH/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=01c0f67fbe3c6cef36a9be9344b797a1&hsa_cr_id=0&qid=1782151633&sr=1-5-f02f01d6-adaf-4bef-9a7c-29308eff9043&ref_=sbx__sbtcd2_asin_4_bkgd&pd_rd_w=Lt1ob&content-id=amzn1.sym.5159d9cb-0665-4a83-8f64-8881eaba312a%3Aamzn1.sym.5159d9cb-0665-4a83-8f64-8881eaba312a&pf_rd_p=5159d9cb-0665-4a83-8f64-8881eaba312a&pf_rd_r=KM7N3Z55SE8FPQ2V3SY9&pd_rd_wg=vPmXB&pd_rd_r=17fced26-243d-478c-b44b-bc4922dd42e7,"https://m.media-amazon.com/images/I/81Aw74tSZ4L._AC_SR322,134_CB1169409_QL70_.jpg",70,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；评分达到4.6以上。
2026-06-23,amazon_us,product,search,women slides,4,"Litfun Shower Shoes for Women Non-Slip Quick Dry Shower Slippers Lightweight Pool Sandals with Drain Holes for College Dorm, Beach, Bathroom & Gym Litfun Shower Shoes for Women Non-Slip Quick Dry Shower Slippers Lightweight Pool Sandals with Drain Hol…",¥71.93,4.4,4.4,,,,,,https://aax-us-east-retail-direct.amazon.com/x/c/JOoxgyP_WdXTrd0WoLtGCtQAAAGe8IPd_AEAAAH2AQBvbm9fdHhuX2JpZDUgICBvbm9fdHhuX2ltcDIgICADVryn/clv1c_ek-wBIHXFcbWDn2nI5drJ16WtD5jqoAHrtvCylVg3yklssYjtD14W20sO1CCzb1MzVbHTFTmVN63ewdQPwgoq7-bcTy507SSKSUlfueEWP1wAwCobbX0VmAIsvh1tUCl1US5oJxSxy-FgucIgWL27QFJ4dyG5jVql1B9yyGsnC6fGOgTGxkPnpkmxR7jAoudm_gluotea6-otKR7_s_E5l7ATGsqQFqimZCZkZM04-M6i2CqHYb16rM89w6lC-3Gyrce0vGOEhZerpORR1h8ebRz4WSCPE8K-kxRh_d8hO16IiAJVbqLjkZ7ZPQa43ddQDdyfp23AHIlHSELF63iFP9MyrXEFfLL0wk_4x3r6Ga-GS2jtKKI_9WpWBfUGCf5FJKeR_XibvBpOvbq12zIGYjqLBF0yMgUyzbWiro7ltnrDtiDEvy_-jnuye99aOFnWtTLOhOStl6dJp3tCz-ydwleRlmGMVGTV6TkpYFsIHLxYTS3bePnLfHhqkkNRWsdDrxznnDF_tduBG2r-g1cv8N0tU-TOL-wcyaRJA96AITuNs4TwWoIUehViQfMuibS-oAV1BxjpBp6n-hMEsfpU2v4FkK9NX-g2R2X-45e2HiohsH9lCjjM838NapV6b6Qw9YA7fmEEOuLGOHDXMJG-PUY2GrIYY8ZAvs8lzUbHL5Hx0dHOHGNXTmBx40GTFGAyugv2TzlJTKAnjE-t3aGzyE-HNn8JhlhFoR4HjUYf6o1anzdlpa7lCn42WgLTlxo-11AgcrjQ4bd3tMTAJ0VwFLBkUGFKnb1rlHTbno8uFg6C58gmEZ0_NrU98GXxqpkR1obDyXINqEvNBUyw4uss0iuyYfSte3LyB47gveMmRww_NUkqUfAiWPjUvDWZIIRZsHrJMwAdhsPM1PpNKX9mqvHBZiMpuaFBHrwnFfjXkwokIi9uxmDmAJ2pW8Qal28zvRvV8qb9fo9X0kC9_hrx_Ri-qWgZ-z0uP2heHbFGJFjJSQKQeiWrrCj0TSkehu34gRp4MctXEYtGYIGfDrg1b3Wc5YFXdaQ4j2FsQVdmHAKNFnYJ1l7TWBu_zttYnhVQKvisdU7gL8w4cqjMqZZRhezra4mcyVHTNNIBiATlVWtXHizGZEGJ-OYwN6iyPFvhg2wcKZWm6ji4CryPO8pVNhnCtJbIe-BGh6kcAFqdW93aW2Iw1YGdt-HxK5VrJ6VlYFoNQAVfX2N-9Rjzg5T2z_jVVXdzN7MI5THaZ7MKamdsVuvM5L9rl9ibDSef81DSnwfNWubE19yNv3_QsvstmYeeiyIFm_rwR8gcaVn_La2fx8dIervj96vRPCwM-tiikewoFVUYxH8kkd-7tSyup9xJKT13dJI5WyDbD7GhofytV_tyvnjD78-iWhCySYBlSCx5nwm7rDvvHcnX7vld4zablwmCdz7g0JLwaZcBB3h_6t_o0WXurF-nHXNpHGsomA2u9Jt--PdLTvKhiT-yBl7MUO4jhZ5tJxUd6xkEVkAmnuAGD1I-V0FWRNoNR2yXE7U1kcIsHvnqUJrslLDMpf8X86NtETdyIuEmkET1mlONUZ-q5iItePK1zd1lmzE_f-LGSbS4P42xjmfV4A2ExHWzfNAVosBQJJ3r2BPWgFBMPwq4xUiwurQUN4jgDDqBoREIpZe3SCCtHIb_2SW-bT146pbiSsb98HiCcCrcB2I/https://www.amazon.com/gp/aw/d/B0DLKTMBYS/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=efaa20f00a6634c60eeee8074b914360&hsa_cr_id=0&qid=1782151634&sr=1-1-f02f01d6-adaf-4bef-9a7c-29308eff9043&ref_=sbx__sbtcd2_asin_0_bkgd&pd_rd_w=vRR3Q&content-id=amzn1.sym.5159d9cb-0665-4a83-8f64-8881eaba312a%3Aamzn1.sym.5159d9cb-0665-4a83-8f64-8881eaba312a&pf_rd_p=5159d9cb-0665-4a83-8f64-8881eaba312a&pf_rd_r=Y8VB1ZT6820ZEDD3WYPV&pd_rd_wg=GX7i3&pd_rd_r=fa9f02cb-21f0-4285-899d-847c9a06390f,"https://m.media-amazon.com/images/I/6153U7gq4yL._AC_SR322,134_CB1169409_QL70_.jpg",70,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 beach，符合美国女鞋舒适化趋势；评分达到4.3以上。
2026-06-23,amazon_us,product,search,women slides,5,"Litfun Shower Shoes for Women Non-Slip Quick Dry Shower Slippers Lightweight Pool Sandals with Drain Holes for College Dorm, Beach, Bathroom & Gym Litfun Shower Shoes for Women Non-Slip Quick Dry Shower Slippers Lightweight Pool Sandals with Drain Hol…",¥115.13,4.4,4.4,,,,,,https://aax-us-east-retail-direct.amazon.com/x/c/JOoxgyP_WdXTrd0WoLtGCtQAAAGe8IPd_AEAAAH2AQBvbm9fdHhuX2JpZDUgICBvbm9fdHhuX2ltcDIgICADVryn/clv1c_ek-wBIHXFcbWDn2nI5drJ16WtD5jqoAHrtvCylVg3yklssYjtD14W20sO1CCzb1MzVbHTFTmVN63ewdQPwgoq7-bcTy507SSKSUlfueEWP1wAwCobbX0VmAIsvh1tUCl1US5oJxSxy-FgucIgWL27QFJ4dyG5jVql1B9yyGsnC6fGOgTGxkPnpkmxR7jAoudm_gluotea6-otKR7_s_E5l7ATGsqQFqimZCZkZM04-M6i2CqHYb16rM89w6lC-3Gyrce0vGOEhZerpORR1h8ebRz4WSCPE8K-kxRh_d8hO16IiAJVbqLjkZ7ZPQa43ddQDdyfp23AHIlHSELF63iFP9MyrXEFfLL0wk_4x3r6Ga-GS2jtKKI_9WpWBfUGCf5FJKeR_XibvBpOvbq12zIGYjqLBF0yMgUyzbWiro7ltnrDtiDEvy_-jnuye99aOFnWtTLOhOStl6dJp3tCz-ydwleRlmGMVGTV6TkpYFsIHLxYTS3bePnLfHhqkkNRWsdDrxznnDF_tduBG2r-g1cv8N0tU-TOL-wcyaRJA96AITuNs4TwWoIUehViQfMuibS-oAV1BxjpBp6n-hMEsfpU2v4FkK9NX-g2R2X-45e2HiohsH9lCjjM838NapV6b6Qw9YA7fmEEOuLGOHDXMJG-PUY2GrIYY8ZAvs8lzUbHL5Hx0dHOHGNXTmBx40GTFGAyugv2TzlJTKAnjE-t3aGzyE-HNn8JhlhFoR4HjUYf6o1anzdlpa7lCn42WgLTlxo-11AgcrjQ4bd3tMTAJ0VwFLBkUGFKnb1rlHTbno8uFg6C58gmEZ0_NrU98GXxqpkR1obDyXINqEvNBUyw4uss0iuyYfSte3LyB47gveMmRww_NUkqUfAiWPjUvDWZIIRZsHrJMwAdhsPM1PpNKX9mqvHBZiMpuaFBHrwnFfjXkwokIi9uxmDmAJ2pW8Qal28zvRvV8qb9fo9X0kC9_hrx_Ri-qWgZ-z0uP2heHbFGJFjJSQKQeiWrrCj0TSkehu34gRp4MctXEYtGYIGfDrg1b3Wc5YFXdaQ4j2FsQVdmHAKNFnYJ1l7TWBu_zttYnhVQKvisdU7gL8w4cqjMqZZRhezra4mcyVHTNNIBiATlVWtXHizGZEGJ-OYwN6iyPFvhg2wcKZWm6ji4CryPO8pVNhnCtJbIe-BGh6kcAFqdW93aW2Iw1YGdt-HxK5VrJ6VlYFoNQAVfX2N-9Rjzg5T2z_jVVXdzN7MI5THaZ7MKamdsVuvM5L9rl9ibDSef81DSnwfNWubE19yNv3_QsvstmYeeiyIFm_rwR8gcaVn_La2fx8dIervj96vRPCwM-tiikewoFVUYxH8kkd-7tSyup9xJKT13dJI5WyDbD7GhofytV_tyvnjD78-iWhCySYBlSCx5nwm7rDvvHcnX7vld4zablwmCdz7g0JLwaZcBB3h_6t_o0WXurF-nHXNpHGsomA2u9Jt--PdLTvKhiT-yBl7MUO4jhZ5tJxUd6xkEVkAmnuAGD1I-V0FWRNoNR2yXE7U1kcIsHvnqUJrslLDMpf8X86NtETdyIuEmkET1mlONUZ-q5iItePK1zd1lmzE_f-LGSbS4P42xjmfV4A2ExHWzfNAVosBQJJ3r2BPWgFBMPwq4xUiwurQUN4jgDDqBoREIpZe3SCCtHIb_2SW-bT146pbiSsb98HiCcCrcB2I/https://www.amazon.com/gp/aw/d/B0DLKS5G7W/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=efaa20f00a6634c60eeee8074b914360&hsa_cr_id=0&qid=1782151634&sr=1-2-f02f01d6-adaf-4bef-9a7c-29308eff9043&ref_=sbx__sbtcd2_asin_1_bkgd&pd_rd_w=vRR3Q&content-id=amzn1.sym.5159d9cb-0665-4a83-8f64-8881eaba312a%3Aamzn1.sym.5159d9cb-0665-4a83-8f64-8881eaba312a&pf_rd_p=5159d9cb-0665-4a83-8f64-8881eaba312a&pf_rd_r=Y8VB1ZT6820ZEDD3WYPV&pd_rd_wg=GX7i3&pd_rd_r=fa9f02cb-21f0-4285-899d-847c9a06390f,"https://m.media-amazon.com/images/I/61ew7W5dfrL._AC_SR322,134_CB1169409_QL70_.jpg",70,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 beach，符合美国女鞋舒适化趋势；评分达到4.3以上。
2026-06-23,amazon_us,product,best_sellers,Best Sellers Women Sandals,27,Project Cloud 100% Genuine Leather Flat Sandals for Women 2026 Comfortable Beach Essentials Womens Sandals Memory Foam Vacation Essentials Slides for Women Footwear (Santorini),,4.3,$39.90,,,,,,https://www.amazon.com/Project-Cloud-Genuine-Leather-Sandals/dp/B0D75DL96M/ref=zg_bs_g_679425011_d_sccl_27/143-5077449-8710365?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81KEpbRPxUL._AC_UL600_SR600,400_.jpg",69,排名进入前30；标题包含 cloud、comfort、beach，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.3以上。
