date,source,data_type,list_type,keyword,rank,title,price,rating,review_count,likes,comments,views,published_at,competition_count,product_url,image_url,hot_score,reason
2026-08-07,amazon_us,product,search,women slides,23,"shevalues Orthopedic Slide Sandals for Women Arch Support Plantar Fasciitis | Soft Recovery Non-slip Slippers, Summer Lightweight Waterproof Cloud Slides shevalues Orthopedic Slide Sandals for Women Arch Support Plantar Fasciitis | Soft Recovery Non-slip Slip…",¥115.13,4.3,4.3,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFVT8uK01AApTM4DmFGpYsR6q5CF4XbJHfyrATJTeJMjYx9E7sJt7k3jzFN0tyrLbPoXnApiN_gRvAL_AbxJ1z5CYIdEc_qwHlxBHr85fOP70fNU3s6H7r-wA8k1xu3G3L3LKZFtg3hcJtBO1X92J-_Gr6I-2c6SxSf36CpWayD4A3PkRtUo_GprMMelNUelLWetDiYoOWx7U0vvfFg0nwo3CWUveZl1TyZXY095-XF1WDhua33DeHxrRIyiusoDStaR2WOOQ2zIs8KGi553BTwCt-URS8qV61HbAmiHDOWRWCfAXsnqOT2HVqEs0lXZUvAU7qiBERlntOIZ2UB3kJwOwYiXBMGKpwVnNYgKgtOC97WhIb04OfXX-8-fXNb9_569-3t-1CSJOPcUHVdk1Rdhoezids_dIZO128-cZHtVM8GQLd3aL1HYu_QqMzn14n9P3Yo2aHRDtl_SNI6cRJve2F7SaKNKPzYED40Us4r1hfFzWbT-_ddTCoRb0QiIgmNA9VAxvOnFQlrElZ5SmqLd1KGw6gOM2JJnXVGLFk3NElXVEXpsNqSgQJUrKoajE0Qk5gARZZkYMYmAUTXMDZN01DOYSezcMU6uKaxRYPSma0uF9f6b0VusaU&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB0BRX58B8J%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1786074544%26sr%3D1-4-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DeXoCUmHZj7&ref_=sbx__sbtcd2_asin_3_bkgd&pd_rd_w=8Uea1&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=V0PH7R4118D0XC9JKC80&pd_rd_wg=zUVsv&pd_rd_r=fafa831f-5067-4ffc-8306-bc54f10d0e47,"https://m.media-amazon.com/images/I/61Haar3YYzL._AC_SR322,134_CB1169409_QL70_.jpg",100,排名进入前30；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 cloud、recovery、orthopedic、arch support、soft、summer，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；orthopedic + arch support组合趋势加分；评分达到4.3以上。
2026-08-07,amazon_us,product,search,women summer slippers,8,Women's Orthopedic Summer Slippers with Arch Support for Plantar Fasciitis,¥129.74,4.3,Products highlighted as 'Overall Pick' are:,,,,,,https://www.amazon.com/shevalues-Summer-Slippers-Support-Breathable/dp/B0BK8PN8CL/ref=sr_1_2?dib=eyJ2IjoiMSJ9.cpz8XkOX9cIJbkn7CD_e_aCf7kcJGHLJcAXl6cbTNnipZiUeX5Ssn7U0ro-W6pI_I6HywGG4-FotrWN9JTxHbwcCJWO4iWNdHU5fUKI235_nSIPw6eVIeI7F6fhQZeD7DEjSHh9sDNRCe0cnuO46fd0OLiC-j-kNnH8S-4c1FX2bbbZXqQn2jbL2TTpRgLL9eVzoh4GUzVXiN2yPR8a6mHeBg-pPOe50CVRd7Kg2Z7yz7mBpzaypAR9SVUNHt9CmnHz7rFVXDEfHFpjQRVOoNk8hmvEqAnUa3w6YSZ7ddsQ.4tzOv2aP--44VM3JEj2V8b3p7TKzpeAY5ikCTKfVb6k&dib_tag=se&keywords=women+summer+slippers&qid=1786074543&sr=8-2,https://m.media-amazon.com/images/I/71wQ2tOj0+L._AC_UL320_.jpg,99,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 orthopedic、arch support、summer，符合美国女鞋舒适化趋势；orthopedic + arch support组合趋势加分；评分达到4.3以上。
2026-08-07,amazon_us,product,search,women slides,11,Cloud Slide Sandals for Women Men Ultra Comfort Recovery Slippers,¥71.93,4.2,3K+ bought in past month,,,,,,https://www.amazon.com/Sandals-Lightweight-Bathroom-Non-Slip-Slippers/dp/B099DTRKSL/ref=sr_1_8?dib=eyJ2IjoiMSJ9.wrqHnvIFpzxZDCy1gVq3f2HcNswV2RaHhxwkGjsTd_URS3HbrbXaMqyx3XFVHLDed48WqwFhoItxlSyTJnJnf-2r7rBPKWvwYyfZxbAFaPPkWX0o8Fk4YPXoeASZwX08A1TO4vxMFDUekRwFx8gKmM25cBNCNVh5v96qQ21BZhvZx4ITFMGM2ziCfR3XGIsstaH9Q9tUN0ZiQa2Gx_TxbPAkjCW2FFzvdn2aK0WAXKkXr0k7IfIN7AB9o8UiABXSgWyWLPIW-cK3_DGeBOjVsjfvt6ZuzYidmLVxuUP6Vd4.BTOUxfUOzHm5uI1IvrS_BDq9ROCwaXgeG9lseG-P-gs&dib_tag=se&keywords=women+slides&qid=1786074544&sr=8-8,https://m.media-amazon.com/images/I/71uNAZpAhiL._AC_UL320_.jpg,94,排名进入前30；评论数达到1000以上；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 cloud、recovery、comfort，符合美国女鞋舒适化趋势；评分达到4.0以上。
2026-08-07,amazon_us,product,search,women slides,22,"shevalues Orthopedic Sandals for Women, Arch Support Recovery Flip Flops | Orthotic Pillow Soft Summer Beach Shoes, Comfortable for Plantar Fasciitis shevalues Orthopedic Sandals for Women, Arch Support Recovery Flip Flops | Orthotic Pillow Soft Summer Beach S…",¥136.73,4.3,4.3,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFVT8uK01AApQ7qEGZUuhih7ip0UbjNzW0eTSVIXnZKhrFv6mzCbe7NY0yT29yrLbPoXnApiN_gRvAL_AbxJ1z5CYIdEc_qwHlxJHr85fOP7_fqp_ZsMfKCYbCEnj9p1pT2WUyLbBei0S5DdqoFcbB4NbqI-2cGT9RA3Dgzs9gsl29E7nhLNp6cKgbqIEXrIEXvwKs7U2d1bPuzc38ynNYfS_cJ5a9Fyeon88uJ774cXA6vfK_xviY9vVVCTnEVpSGjVVTmWNAwK_KsoOFKxHUJr_FNWXSict14wlcgyjHnWQQOGXBwAqY079IinE_bGl8BkdI1JSAq85xGIisL8BaB2zEQ4YpwwHBWCFqBqCwELURTl2rw0c-vv959-uY1Hvz1HtqbDxGEsNftaYahQ81Q0NF86vWP3JHbDurPPMd22YshMOy9szkgsffOuMwX14n9P_ZOsnfGe8f-Q5LGiZv4u4HtJ4k-puhjTfpQS4VgvC_L2-228--7nDAZb2UiO9C8cHtdfTx4zkhYkZDlKaks0Uo5DqMqzIgFW5uMWIrR06Ghaqra4pWlgC7QsKbpKDZBTGICVAUqwIxNAoihY2yaZk_tolZmYcZbuKKxRZelO1-fX10bvwE4lLGI&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB09LC836QG%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1786074544%26sr%3D1-3-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3DeXoCUmHZj7&ref_=sbx__sbtcd2_asin_2_bkgd&pd_rd_w=8Uea1&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=V0PH7R4118D0XC9JKC80&pd_rd_wg=zUVsv&pd_rd_r=fafa831f-5067-4ffc-8306-bc54f10d0e47,"https://m.media-amazon.com/images/I/61o9ArJVVsL._AC_SR322,134_CB1169409_QL70_.jpg",92,排名进入前30；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 recovery、orthopedic、comfort、arch support、soft、beach、summer，符合美国女鞋舒适化趋势；orthopedic + arch support组合趋势加分；评分达到4.3以上。
2026-08-07,amazon_us,product,search,women summer slippers,45,Women's Orthopedic Arch Support Slippers for Plantar Fasciitis,¥129.53,4.4,1K+ bought in past month,,,,,,https://www.amazon.com/Litfun-Orthopedic-Slippers-Support-Corduroy/dp/B0FH4NQLCJ/ref=sr_1_24?dib=eyJ2IjoiMSJ9.cpz8XkOX9cIJbkn7CD_e_aCf7kcJGHLJcAXl6cbTNnipZiUeX5Ssn7U0ro-W6pI_I6HywGG4-FotrWN9JTxHbwcCJWO4iWNdHU5fUKI235_nSIPw6eVIeI7F6fhQZeD7DEjSHh9sDNRCe0cnuO46fd0OLiC-j-kNnH8S-4c1FX2bbbZXqQn2jbL2TTpRgLL9eVzoh4GUzVXiN2yPR8a6mHeBg-pPOe50CVRd7Kg2Z7yz7mBpzaypAR9SVUNHt9CmnHz7rFVXDEfHFpjQRVOoNk8hmvEqAnUa3w6YSZ7ddsQ.4tzOv2aP--44VM3JEj2V8b3p7TKzpeAY5ikCTKfVb6k&dib_tag=se&keywords=women+summer+slippers&qid=1786074543&sr=8-24,https://m.media-amazon.com/images/I/71YnbijMiKL._AC_UL320_.jpg,91,排名进入前50；评论数达到1000以上；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 orthopedic、arch support，符合美国女鞋舒适化趋势；orthopedic + arch support组合趋势加分；评分达到4.3以上。
2026-08-07,amazon_us,product,search,platform sandals women,7,"Raffia Platform Sandals for Women,Bow Ankle Strappy Espadrille Wedges Sandals Comfortable Square Open Toe Straw Sandals",¥431.93,4.0,50+ bought in past month,,,,,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NTcyNTQzMTcxNTE5MTY1OjE3ODYwNzQ1NDQ6c3BfYXRmOjMwMTM1MDMzMjE0MjcwMjo6MDo6&url=%2FZIXSAA-Platform-Flatform-Espadrille-Comfortable%2Fdp%2FB0D59MRGPY%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.b40a7B90wYxMAM79Sxswy6XAeUi2HtYaPiXC2PoRpg6aFXUVTHFeOYfcrjDNGA6Z0Dbel8P47H7uWtpRVwBQLmii41uncvORJZ2nLlahuKb_gxpWxP1cWJZ_OKKWiLojlSW6ftQjAPfzew8X_FE_M91O5_5pkwLQsjaM-iJ70N9M87YJKF1CZuY-YIs3ZRcdliXd_20OycaTRKSq_SnN-AyR4bVZvEprrhCsjobe0gF1y7zqtlyFi7VknSy3on3asWGQlAAp3AYM17dmMNPLDjfUf5A9Xpt9W-eLwtNt3HM.W4GwyfR6wo1dj8G02zx9S_sJbeVoTwnJ5IFJ46ubOjc%26dib_tag%3Dse%26keywords%3Dplatform%2Bsandals%2Bwomen%26qid%3D1786074544%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,https://m.media-amazon.com/images/I/71BaYMpfdGL._AC_UL320_.jpg,84,排名靠前；评论数达到50以上；价格高于人民币等值¥288.00；标题包含 platform、comfort、wedge，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分；评分达到4.0以上。
2026-08-07,amazon_us,product,search,women summer slippers,9,Women House Fuzzy Slippers - Plaid Scuff Checkered Slip-on Memory Foam Indoor Outdoor Comfortable Soft Slides,¥71.93,4.3,100+ bought in past month,,,,,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NTEzNTQ5Njc3NTU1MDk2OjE3ODYwNzQ1NDM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTM3ODUyMjE5NDEwMjo6MDo6&url=%2FJogyew-Women-House-Fuzzy-Slippers%2Fdp%2FB0CWLNPN74%2Fref%3Dsxin_18_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.83ef33f7-43d2-4b8c-9a54-246573a8f6e0%253Aamzn1.sym.83ef33f7-43d2-4b8c-9a54-246573a8f6e0%26cv_ct_cx%3Dwomen%2Bsummer%2Bslippers%26keywords%3Dwomen%2Bsummer%2Bslippers%26pd_rd_i%3DB0CWLNPN74%26pd_rd_r%3D839a7756-4b30-4df3-acbb-38a939ff8da7%26pd_rd_w%3DGHVKX%26pd_rd_wg%3DFKI7K%26pf_rd_p%3D83ef33f7-43d2-4b8c-9a54-246573a8f6e0%26pf_rd_r%3DCW3DNJ502S76EP611SD5%26qid%3D1786074543%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-1-e169343e-09af-4d41-85b1-8335fe8f32d0-spons%26aref%3DpXVhz4bv9v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=pXVhz4bv9v,https://m.media-amazon.com/images/I/61btswW6W-L._AC_UL320_.jpg,81,排名靠前；评论数达到50以上；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 comfort、soft，符合美国女鞋舒适化趋势；评分达到4.3以上。
2026-08-07,amazon_us,product,new_releases,New Releases Women Sandals,5,Project Cloud Platform Sandals Women Memory Foam Flip Flops (ELEVATION) | Durable and Lightweight Non-Slip Sole Summer Thong Sandals - Platform Flip Flops for Women Everyday Comfort Daily.,,4.0,$39.90,,,,,,https://www.amazon.com/Project-Cloud-Platform-Sandals-ELEVATION/dp/B0GTZM2X7L/ref=zg_bsnr_g_679425011_d_sccl_5/130-1171642-0369704?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61E9Kh8oh9L._AC_UL600_SR600,400_.jpg",79,排名靠前；标题包含 cloud、platform、comfort、summer，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分；评分达到4.0以上。
2026-08-07,amazon_us,product,search,women summer slippers,21,"Joomra Pillow Slippers for Women and Men Thick Sole Ultra Cushion Slides | Cloud-Like Sole, Quick Drying Shower Shoes, Soft Open Toe Indoor Outdoor Sandals Joomra Pillow Slippers for Women and Men Thick Sole Ultra Cushion Slides | Cloud-Like Sole, Quick Drying Sho…",¥172.73,4.3,4.3,,,,,,https://sponsored-ads.amazon.com/clk/?_encoding=UTF8&p=eAFVT8uK01AApQ7qEGZUupiBuqvQReEm96Z5NJUgedlmCjPTV1pmE25zbx41TdLczLS46MK1S8GPcOEv6NKt4m_4DYIdEc_qwHlxOHr8-dPPH4_qp8bUu7aH7nABbWfcrKH2WUizZOfP1elMdfseYZ6nUnfbO7tSKI-zzoqMrdn0drUzRnceiManSBV5Ecm8iBQe3jyYmMtjw5kOnLE7qZ9zjwllb6q8qJ_MLseOddW_dG8cu_G-xr24V3xGcRnEfkHLIE9xRf0kS5OM-ssqrHN4jd_mGR_k68ZztgRBihlLAnDIgIMTFKj5kGb-bNKW2RJUMV1TAoI8TWlQJXkG7kRwPwYCXBIGCpxkFS1BkGcVzaqmwtXgs3dfv33_9cVuPPnrPbQ3n4oQwi7qSqoCkaQi8Wg2sXtH1rXVHtZf2qZhFa9doBp7c3NAZOzNUZ56q7nxP_ZmtDdHe9P4Q6LGiRU5u77hRJEyouLHGvehFldVwXqCsN1u-X_fhagQ8FYgggm16cViYQ_sVwXxS-IXaUxKvWrFDPtB6SdEh61NQnSkdhWoSrLUabFSRwABGcuyIoYaCElIgIQgAlqoEUBUBWNN07pSR2wlOi5YC5c01OHtbrCB0LyY_wbIdbEz&v=c1&r=https%3A%2F%2Fwww.amazon.com%2Fgp%2Faw%2Fd%2FB09TJXXDHD%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1786074543%26sr%3D1-1-5a5562f9-fdfd-4101-9f9d-d76aa9998432%26i%3Daps%26aref%3D0uxHq00BJW&ref_=sbx__sbtcd2_asin_0_bkgd&pd_rd_w=6ee8a&content-id=amzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762%3Aamzn1.sym.90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_p=90f77631-9599-4fe0-95f8-a40adfe1c762&pf_rd_r=CW3DNJ502S76EP611SD5&pd_rd_wg=FKI7K&pd_rd_r=839a7756-4b30-4df3-acbb-38a939ff8da7,"https://m.media-amazon.com/images/I/71CIVcXsl4L._AC_SR322,134_CB1169409_QL70_.jpg",78,排名进入前30；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 cloud、soft，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.3以上。
2026-08-07,amazon_us,product,best_sellers,Best Sellers Women Sandals,27,"shevalues Orthopedic Sandals for Women, Arch Support Recovery Flip Flops | Orthotic Pillow Soft Summer Beach Shoes, Comfortable for Plantar Fasciitis",,4.3,$18.99,,,,,,https://www.amazon.com/Orthotic-Pillow-Recovery-Sandals-Support/dp/B09LC836QG/ref=zg_bs_g_679425011_d_sccl_27/141-4624931-0642608?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61o9ArJVVsL._AC_UL600_SR600,400_.jpg",77,排名进入前30；标题包含 recovery、orthopedic、comfort、arch support、soft、beach、summer，符合美国女鞋舒适化趋势；orthopedic + arch support组合趋势加分；评分达到4.3以上。
